Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2023-02-27 17:32:30, 17:32:30,-40.58292,-64.999886,149.62,108.0,218,0,1.42,1
2023-02-27 17:47:46, 17:47:46,-40.582932,-64.999916,146.38,0.0,206,0,2.86,1
2023-02-27 18:03:05, 18:03:05,-40.582939,-64.999916,143.26,0.0,0,0,0.78,1
2023-02-27 18:18:19, 18:18:19,-40.582928,-64.999931,148.77,0.0,36,0,1.76,1
2023-02-27 18:33:32, 18:33:32,-40.58289,-64.999878,143.64,0.0,31,0,6.16,1
2023-02-27 18:48:44, 18:48:44,-40.582897,-64.999901,143.0,0.0,0,0,2.09,1
2023-02-27 19:03:59, 19:03:59,-40.582897,-64.999893,143.89,0.0,0,0,0.68,1
2023-02-27 19:19:09, 19:19:09,-40.582958,-64.999886,143.03,0.0,202,0,6.81,1
2023-02-27 19:34:49, 19:34:49,-40.58289,-64.999878,140.63,72.0,4,0,7.59,1
2023-02-27 19:49:56, 19:49:56,-40.582886,-64.999878,147.46,0.0,227,0,0.44,1
2023-02-27 20:05:09, 20:05:09,-40.582897,-64.999886,145.6,0.0,0,0,1.4,1
2023-02-27 20:20:29, 20:20:29,-40.582893,-64.999886,144.11,0.0,57,0,0.44,1
2023-02-27 20:35:44, 20:35:44,-40.582901,-64.999893,139.74,0.0,343,0,1.07,1
2023-02-27 20:50:55, 20:50:55,-40.582874,-64.999886,140.78,0.0,67,-4,3.06,1
2023-02-28 01:01:52, 01:01:52,-40.58292,-64.99987,147.46,216.0,216,-2,0.0,1
2023-02-28 01:17:08, 01:17:08,-40.582916,-64.999878,147.0,0.0,0,0,0.81,1
2023-02-28 01:32:23, 01:32:23,-40.582905,-64.99987,150.38,180.0,195,0,1.4,1
2023-02-28 01:47:34, 01:47:34,-40.582897,-64.999878,149.0,576.0,84,-4,1.12,1
2023-02-28 06:02:03, 06:02:03,-40.582886,-64.999878,149.08,360.0,313,-2,0.0,1
2023-02-28 06:17:10, 06:17:10,-40.582886,-64.999878,148.43,0.0,0,0,0.0,1
2023-02-28 06:32:16, 06:32:16,-40.58289,-64.999886,149.45,0.0,301,0,0.81,1
2023-02-28 06:47:22, 06:47:22,-40.582882,-64.999908,146.93,0.0,285,0,2.06,1
2023-02-28 07:02:32, 07:02:32,-40.58289,-64.999886,147.77,0.0,0,0,2.06,1
2023-02-28 07:17:39, 07:17:39,-40.582893,-64.999916,146.79,0.0,278,0,2.56,1
2023-02-28 07:32:47, 07:32:47,-40.582878,-64.999893,147.71,0.0,223,0,2.56,1
2023-02-28 07:47:57, 07:47:57,-40.582867,-64.999878,151.12,0.0,214,0,1.76,1
2023-02-28 08:03:09, 08:03:09,-40.582924,-64.99987,155.15,0.0,0,0,6.37,1
2023-02-28 08:18:22, 08:18:22,-40.582886,-64.999886,157.12,0.0,180,0,4.44,1
2023-02-28 08:33:39, 08:33:39,-40.582916,-64.999931,153.88,0.0,255,0,5.06,1
2023-02-28 08:49:32, 08:49:32,-40.582901,-64.999886,152.13,36.0,95,0,4.15,1
2023-02-28 09:04:52, 09:04:52,-40.582916,-64.999901,151.85,0.0,0,0,2.09,1
2023-02-28 09:19:57, 09:19:57,-40.582924,-64.999901,154.79,216.0,287,0,0.89,1
2023-02-28 09:35:05, 09:35:05,-40.582905,-64.999886,153.08,0.0,303,0,2.46,1
