Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2023-02-28 01:02:04, 01:02:04,-40.584705,-65.00312,147.88,252.0,117,-2,0.0,1
2023-02-28 01:17:14, 01:17:14,-40.584713,-65.003098,150.15,0.0,21,0,2.06,1
2023-02-28 01:32:23, 01:32:23,-40.584671,-65.00312,147.47,1764.0,163,0,5.03,1
2023-02-28 01:48:02, 01:48:02,-40.584705,-65.00309,151.86,252.0,139,-4,4.55,1
2023-02-28 06:02:32, 06:02:32,-40.584682,-65.003098,147.8,324.0,253,-2,0.0,1
2023-02-28 06:17:31, 06:17:31,-40.584698,-65.003136,149.41,756.0,241,0,3.67,1
2023-02-28 06:32:33, 06:32:33,-40.584705,-65.003166,143.38,0.0,252,0,2.65,1
2023-02-28 06:47:35, 06:47:35,-40.58466,-65.003098,141.58,0.0,144,0,7.62,1
2023-02-28 07:02:39, 07:02:39,-40.584679,-65.003128,151.49,720.0,241,0,3.3,1
2023-02-28 07:17:41, 07:17:41,-40.584682,-65.003204,145.65,0.0,89,0,6.43,1
2023-02-28 07:32:44, 07:32:44,-40.584671,-65.003128,149.79,0.0,76,0,6.53,1
2023-02-28 07:48:20, 07:48:20,-40.584671,-65.003113,147.86,1044.0,35,0,1.27,1
2023-02-28 08:04:22, 08:04:22,-40.58469,-65.003136,148.02,0.0,0,0,2.87,1
2023-02-28 08:19:24, 08:19:24,-40.58469,-65.003098,156.72,432.0,143,0,3.21,1
2023-02-28 08:34:29, 08:34:29,-40.584667,-65.003059,158.14,0.0,232,0,4.17,1
2023-02-28 08:49:34, 08:49:34,-40.584702,-65.003159,152.19,0.0,269,0,9.3,1
2023-02-28 09:04:46, 09:04:46,-40.584713,-65.003128,158.28,0.0,161,0,2.89,1
2023-02-28 09:19:55, 09:19:55,-40.584633,-65.003113,149.93,0.0,315,0,8.99,1
2023-02-28 09:35:03, 09:35:03,-40.584694,-65.00312,153.93,576.0,263,0,6.81,1
2023-02-28 09:50:31, 09:50:31,-40.584682,-65.003143,156.08,936.0,25,0,2.36,1
2023-02-28 10:05:49, 10:05:49,-40.584763,-65.003227,152.67,0.0,264,0,11.46,1
2023-02-28 10:21:18, 10:21:18,-40.584728,-65.003242,147.56,720.0,60,0,4.09,1
2023-02-28 10:37:03, 10:37:03,-40.584682,-65.00312,154.19,792.0,151,0,11.5,1
2023-02-28 10:57:55, 10:57:55,-40.584717,-65.003105,160.02,0.0,136,0,4.09,1
2023-02-28 11:13:10, 11:13:10,-40.584698,-65.00312,156.19,0.0,324,0,2.46,1
2023-02-28 11:28:25, 11:28:25,-40.584702,-65.00309,153.1,108.0,104,0,2.57,1
2023-02-28 11:43:53, 11:43:53,-40.584694,-65.00309,151.05,396.0,240,0,0.89,1
2023-02-28 11:59:30, 11:59:30,-40.584675,-65.003128,157.87,360.0,59,0,3.84,1
2023-02-28 12:15:48, 12:15:48,-40.584702,-65.003105,151.7,0.0,197,0,3.58,1
2023-02-28 12:31:27, 12:31:27,-40.584717,-65.003227,146.48,0.0,317,0,10.44,1
2023-02-28 12:47:08, 12:47:08,-40.584732,-65.00309,146.91,0.0,0,0,11.69,1
2023-02-28 13:03:09, 13:03:09,-40.58474,-65.003082,151.64,1584.0,49,0,1.12,1
2023-02-28 13:18:56, 13:18:56,-40.584702,-65.003128,150.55,288.0,8,0,5.74,1
2023-02-28 13:38:52, 13:38:52,-40.584721,-65.00309,158.25,468.0,14,0,3.84,1
2023-02-28 13:54:03, 13:54:03,-40.584743,-65.003098,154.21,0.0,153,0,2.54,1
2023-02-28 14:09:27, 14:09:27,-40.58477,-65.003143,146.59,0.0,116,0,4.84,1
2023-02-28 14:24:45, 14:24:45,-40.584721,-65.003075,150.26,0.0,183,0,7.92,1
2023-02-28 14:40:03, 14:40:03,-40.584698,-65.003006,152.4,0.0,222,0,6.36,1
2023-02-28 14:55:30, 14:55:30,-40.584721,-65.003082,146.49,0.0,169,0,6.91,1
2023-02-28 15:10:53, 15:10:53,-40.584728,-65.003067,149.65,900.0,104,0,1.49,1
2023-02-28 15:26:08, 15:26:08,-40.584743,-65.00309,152.01,108.0,224,0,2.56,1
2023-02-28 15:41:25, 15:41:25,-40.584797,-65.00309,154.13,1548.0,289,0,6.0,1
2023-02-28 15:57:02, 15:57:02,-40.584778,-65.00309,153.62,72.0,271,0,2.11,1
2023-02-28 16:12:23, 16:12:23,-40.584755,-65.003128,148.82,0.0,91,0,4.1,1
2023-02-28 16:27:36, 16:27:36,-40.584778,-65.003067,153.39,0.0,215,0,5.75,1
2023-02-28 16:42:46, 16:42:46,-40.584717,-65.003113,139.96,0.0,121,0,7.82,1
2023-02-28 16:57:58, 16:57:58,-40.584698,-65.003113,143.88,0.0,190,0,2.11,1
2023-02-28 17:13:13, 17:13:13,-40.584717,-65.003181,137.71,0.0,213,0,6.12,1
2023-02-28 17:28:25, 17:28:25,-40.58474,-65.003067,153.86,0.0,48,0,9.96,1
2023-02-28 17:43:33, 17:43:33,-40.584763,-65.00309,155.42,0.0,107,0,3.21,1
2023-02-28 17:59:00, 17:59:00,-40.584717,-65.003098,152.83,684.0,202,0,5.16,1
2023-02-28 18:14:09, 18:14:09,-40.584732,-65.003105,154.58,72.0,15,0,1.77,1
2023-02-28 18:29:14, 18:29:14,-40.584763,-65.003128,151.02,0.0,209,0,3.96,1
