Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential,dateTime
2023/02/28, 01:34:24,-40.583385,-64.994682,148.3,0.0,0,0,6.14, 1,2023-02-28 01:34:24
2023/02/28, 01:49:42,-40.583347,-64.994644,153.89,504.0,178,0,5.31, 1,2023-02-28 01:49:42
2023/02/28, 02:05:33,-40.583355,-64.994637,151.81,36.0,69,0,1.07, 1,2023-02-28 02:05:33
2023/02/28, 02:20:46,-40.583347,-64.994614,150.24,0.0,0,0,2.14, 1,2023-02-28 02:20:46
2023/02/28, 02:35:58,-40.583363,-64.994644,151.69,0.0,0,0,3.1, 1,2023-02-28 02:35:58
2023/02/28, 02:51:08,-40.583351,-64.994637,148.38,360.0,273,0,1.46, 1,2023-02-28 02:51:08
2023/02/28, 03:06:21,-40.583355,-64.994652,152.51,0.0,0,0,1.34, 1,2023-02-28 03:06:21
2023/02/28, 03:21:31,-40.583359,-64.994621,149.41,504.0,295,0,2.66, 1,2023-02-28 03:21:31
2023/02/28, 03:36:41,-40.583366,-64.994637,150.51,0.0,0,0,1.56, 1,2023-02-28 03:36:41
2023/02/28, 03:51:51,-40.583344,-64.994621,150.48,0.0,237,0,2.79, 1,2023-02-28 03:51:51
2023/02/28, 04:07:01,-40.58334,-64.994614,152.77,0.0,0,0,0.74, 1,2023-02-28 04:07:01
2023/02/28, 04:22:10,-40.583332,-64.994652,146.16,576.0,42,0,3.33, 1,2023-02-28 04:22:10
2023/02/28, 04:37:27,-40.583385,-64.99456,159.69,648.0,0,0,9.75, 1,2023-02-28 04:37:27
2023/02/28, 04:52:55,-40.583336,-64.994637,150.77,252.0,218,0,8.48, 1,2023-02-28 04:52:55
2023/02/28, 05:10:10,-40.58334,-64.994659,146.4,0.0,0,0,1.91, 1,2023-02-28 05:10:10
2023/02/28, 05:25:41,-40.583351,-64.994644,145.52,0.0,248,0,1.76, 1,2023-02-28 05:25:41
2023/02/28, 05:41:12,-40.583344,-64.994659,145.24,0.0,209,0,1.49, 1,2023-02-28 05:41:12
2023/02/28, 05:56:42,-40.583359,-64.994659,143.95,684.0,269,0,1.67, 1,2023-02-28 05:56:42
2023/02/28, 06:12:17,-40.583347,-64.994659,147.16,0.0,55,0,1.33, 1,2023-02-28 06:12:17
2023/02/28, 06:27:48,-40.583328,-64.994659,146.21,0.0,151,0,2.11, 1,2023-02-28 06:27:48
2023/02/28, 06:43:18,-40.583347,-64.994659,146.71,432.0,20,0,2.11, 1,2023-02-28 06:43:18
2023/02/28, 06:58:45,-40.583321,-64.994629,156.53,288.0,4,0,3.84, 1,2023-02-28 06:58:45
2023/02/28, 07:14:51,-40.583332,-64.994637,147.05,468.0,160,0,1.4, 1,2023-02-28 07:14:51
2023/02/28, 07:30:20,-40.583324,-64.994652,151.76,0.0,334,0,1.55, 1,2023-02-28 07:30:20
2023/02/28, 07:45:49,-40.583328,-64.994637,149.33,0.0,0,0,1.34, 1,2023-02-28 07:45:49
2023/02/28, 08:01:19,-40.583336,-64.994659,152.45,0.0,0,0,2.06, 1,2023-02-28 08:01:19
2023/02/28, 08:16:49,-40.583328,-64.994637,155.94,0.0,219,0,2.06, 1,2023-02-28 08:16:49
2023/02/28, 08:32:24,-40.583344,-64.994652,153.61,0.0,316,0,2.18, 1,2023-02-28 08:32:24
2023/02/28, 08:48:02,-40.583336,-64.994637,153.86,0.0,0,0,1.55, 1,2023-02-28 08:48:02
2023/02/28, 09:03:36,-40.583336,-64.994614,153.9,0.0,0,0,1.94, 1,2023-02-28 09:03:36
2023/02/28, 09:18:50,-40.583321,-64.994621,156.04,360.0,65,0,1.77, 1,2023-02-28 09:18:50
2023/02/28, 09:34:06,-40.583324,-64.994606,152.34,0.0,0,0,1.31, 1,2023-02-28 09:34:06
2023/02/28, 09:49:24,-40.583229,-64.994476,163.89,0.0,49,0,15.24, 1,2023-02-28 09:49:24
2023/02/28, 10:04:47,-40.583279,-64.99456,150.7,0.0,49,0,9.01, 1,2023-02-28 10:04:47
2023/02/28, 10:20:05,-40.583408,-64.994774,145.69,2124.0,61,0,23.07, 1,2023-02-28 10:20:05
2023/02/28, 10:35:32,-40.583355,-64.994652,152.1,288.0,252,0,11.87, 1,2023-02-28 10:35:32
2023/02/28, 10:50:40,-40.583347,-64.994652,148.69,0.0,0,0,0.89, 1,2023-02-28 10:50:40
2023/02/28, 11:05:56,-40.58337,-64.994644,149.1,0.0,0,0,2.65, 1,2023-02-28 11:05:56
2023/02/28, 11:21:10,-40.58334,-64.994652,148.24,0.0,0,0,3.4, 1,2023-02-28 11:21:10
2023/02/28, 11:36:29,-40.583313,-64.994812,146.75,0.0,70,0,13.84, 1,2023-02-28 11:36:29
2023/02/28, 11:52:02,-40.583321,-64.994675,151.55,0.0,0,0,11.6, 1,2023-02-28 11:52:02
2023/02/28, 12:07:39,-40.583488,-64.994713,155.0,0.0,0,0,18.84, 1,2023-02-28 12:07:39
2023/02/28, 12:23:28,-40.583477,-64.994759,163.06,756.0,10,0,4.07, 1,2023-02-28 12:23:28
2023/02/28, 12:38:29,-40.583511,-64.994759,153.55,0.0,213,0,3.78, 1,2023-02-28 12:38:29
2023/02/28, 12:53:27,-40.58345,-64.994781,139.68,1116.0,338,0,7.03, 1,2023-02-28 12:53:27
2023/02/28, 13:09:05,-40.583488,-64.994766,140.44,144.0,295,0,4.41, 1,2023-02-28 13:09:05
2023/02/28, 13:25:26,-40.583363,-64.994804,128.76,0.0,55,0,14.26, 1,2023-02-28 13:25:26
2023/02/28, 13:41:47,-40.58353,-64.99472,136.36,1188.0,114,0,19.88, 1,2023-02-28 13:41:47
2023/02/28, 13:59:21,-40.583546,-64.994888,160.45,900.0,258,0,14.3, 1,2023-02-28 13:59:21
2023/02/28, 14:33:49,-40.583508,-64.994774,147.77,0.0,25,0,10.51, 1,2023-02-28 14:33:49
2023/02/28, 15:07:17,-40.58358,-64.994766,146.02,0.0,89,0,8.03, 1,2023-02-28 15:07:17
2023/02/28, 15:22:50,-40.583496,-64.995018,132.14,1116.0,84,0,23.24, 1,2023-02-28 15:22:50
2023/02/28, 15:47:03,-40.5835,-64.994766,149.1,504.0,148,0,21.29, 1,2023-02-28 15:47:03
2023/02/28, 16:10:54,-40.583595,-64.994675,149.67,0.0,11,0,13.06, 1,2023-02-28 16:10:54
2023/02/28, 16:26:04,-40.583698,-64.994644,144.04,0.0,160,0,11.75, 1,2023-02-28 16:26:04
2023/02/28, 16:41:16,-40.5835,-64.994804,168.96,0.0,308,0,25.83, 1,2023-02-28 16:41:16
2023/02/28, 16:56:55,-40.583534,-64.994743,130.07,288.0,171,0,6.39, 1,2023-02-28 16:56:55
2023/02/28, 17:14:56,-40.583504,-64.994736,130.39,0.0,326,0,3.39, 1,2023-02-28 17:14:56
2023/02/28, 17:30:30,-40.583546,-64.994659,125.37,612.0,264,0,8.01, 1,2023-02-28 17:30:30
2023/02/28, 17:50:49,-40.583553,-64.99469,136.29,936.0,154,0,2.73, 1,2023-02-28 17:50:49
2023/02/28, 18:16:34,-40.583649,-64.994751,142.41,0.0,177,0,11.85, 1,2023-02-28 18:16:34
2023/02/28, 18:31:52,-40.583557,-64.994766,138.61,5400.0,182,0,10.31, 1,2023-02-28 18:31:52
2023/02/28, 18:50:04,-40.583599,-64.994774,157.1,7200.0,181,0,4.72, 1,2023-02-28 18:50:04
2023/02/28, 19:09:35,-40.583332,-64.994766,122.62,0.0,194,0,29.7, 1,2023-02-28 19:09:35
2023/02/28, 19:33:11,-40.583508,-64.994736,147.56,0.0,183,0,19.73, 1,2023-02-28 19:33:11
2023/02/28, 19:48:15,-40.583504,-64.99472,149.76,0.0,140,0,1.42, 1,2023-02-28 19:48:15
2023/02/28, 20:03:38,-40.583561,-64.994736,174.66,2196.0,187,0,6.48, 1,2023-02-28 20:03:38
2023/02/28, 20:21:53,-40.583496,-64.994766,137.31,1404.0,348,0,7.66, 1,2023-02-28 20:21:53
2023/02/28, 20:37:21,-40.583351,-64.994812,140.81,0.0,1,0,16.58, 1,2023-02-28 20:37:21
2023/02/28, 20:53:01,-40.583523,-64.994759,119.64,1368.0,329,0,19.64, 1,2023-02-28 20:53:01
2023/02/28, 21:09:30,-40.583542,-64.994789,140.05,0.0,42,0,3.3, 1,2023-02-28 21:09:30
2023/02/28, 21:25:14,-40.583565,-64.994728,140.91,288.0,195,0,5.75, 1,2023-02-28 21:25:14
2023/02/28, 21:41:04,-40.583488,-64.994728,145.25,3456.0,196,0,8.56, 1,2023-02-28 21:41:04
2023/02/28, 22:03:59,-40.583466,-64.994881,170.21,1008.0,317,0,13.15, 1,2023-02-28 22:03:59
2023/02/28, 22:33:47,-40.583523,-64.994766,145.87,1008.0,73,0,11.6, 1,2023-02-28 22:33:47
2023/02/28, 23:02:05,-40.583427,-64.994789,139.69,6444.0,8,0,10.85, 1,2023-02-28 23:02:05
2023/02/28, 23:29:47,-40.583534,-64.994621,136.07,0.0,130,0,18.52, 1,2023-02-28 23:29:47
2023/02/28, 23:45:23,-40.583508,-64.99472,150.14,1620.0,309,-4,8.85, 1,2023-02-28 23:45:23
2023/03/01, 00:09:14,-40.583447,-64.994827,152.05,0.0,52,-2,0.0, 1,2023-03-01 00:09:14
2023/03/01, 00:25:18,-40.583576,-64.994675,150.27,1440.0,290,0,19.25, 1,2023-03-01 00:25:18
2023/03/01, 00:55:01,-40.583271,-64.994637,191.79,6912.0,13,0,34.07, 1,2023-03-01 00:55:01
2023/03/01, 01:31:01,-40.583496,-64.994804,150.27,2484.0,227,0,28.72, 1,2023-03-01 01:31:01
2023/03/01, 02:00:32,-40.583591,-64.994652,145.3,1224.0,313,0,16.62, 1,2023-03-01 02:00:32
2023/03/01, 02:31:31,-40.583447,-64.994713,137.82,0.0,345,0,16.82, 1,2023-03-01 02:31:31
2023/03/01, 02:47:03,-40.583492,-64.99472,142.21,0.0,303,0,5.04, 1,2023-03-01 02:47:03
2023/03/01, 03:02:38,-40.583481,-64.994759,144.3,0.0,345,0,3.51, 1,2023-03-01 03:02:38
2023/03/01, 03:18:32,-40.583416,-64.994858,157.39,1008.0,138,0,11.05, 1,2023-03-01 03:18:32
2023/03/01, 03:39:47,-40.583569,-64.994804,153.44,0.0,84,0,17.61, 1,2023-03-01 03:39:47
2023/03/01, 03:55:18,-40.583363,-64.994873,173.39,0.0,142,0,23.64, 1,2023-03-01 03:55:18
2023/03/01, 04:11:16,-40.583523,-64.994728,138.2,108.0,342,0,21.6, 1,2023-03-01 04:11:16
2023/03/01, 04:31:01,-40.583488,-64.994751,143.79,144.0,177,0,4.35, 1,2023-03-01 04:31:01
2023/03/01, 04:53:12,-40.583488,-64.994759,145.65,324.0,345,0,0.68, 1,2023-03-01 04:53:12
2023/03/01, 05:09:09,-40.583393,-64.994759,131.67,1872.0,310,0,10.56, 1,2023-03-01 05:09:09
2023/03/01, 05:31:18,-40.583481,-64.994759,146.57,1512.0,349,0,9.79, 1,2023-03-01 05:31:18
2023/03/01, 05:46:45,-40.583458,-64.994728,142.56,0.0,283,0,3.66, 1,2023-03-01 05:46:45
2023/03/01, 06:02:13,-40.583496,-64.994766,134.96,0.0,58,0,5.31, 1,2023-03-01 06:02:13
2023/03/01, 06:17:37,-40.583439,-64.994797,160.26,0.0,115,0,6.86, 1,2023-03-01 06:17:37
2023/03/01, 06:33:00,-40.5835,-64.994743,140.52,0.0,106,0,8.17, 1,2023-03-01 06:33:00
2023/03/01, 06:48:27,-40.583443,-64.994759,150.73,504.0,228,0,6.48, 1,2023-03-01 06:48:27
2023/03/01, 07:05:32,-40.583492,-64.994751,135.9,1224.0,350,0,5.49, 1,2023-03-01 07:05:32
2023/03/01, 07:39:28,-40.583458,-64.994835,136.38,2808.0,142,0,8.04, 1,2023-03-01 07:39:28
2023/03/01, 08:16:30,-40.583485,-64.994774,165.49,828.0,245,0,5.96, 1,2023-03-01 08:16:30
2023/03/01, 08:49:17,-40.583553,-64.994759,169.93,0.0,79,0,7.67, 1,2023-03-01 08:49:17
2023/03/01, 09:05:14,-40.583527,-64.994751,153.29,720.0,144,0,2.97, 1,2023-03-01 09:05:14
2023/03/01, 09:29:31,-40.583488,-64.994781,141.33,612.0,241,0,5.02, 1,2023-03-01 09:29:31
2023/03/01, 09:56:43,-40.583527,-64.994827,149.3,1296.0,354,0,5.82, 1,2023-03-01 09:56:43
2023/03/01, 10:11:53,-40.583553,-64.99485,162.44,0.0,156,0,3.48, 1,2023-03-01 10:11:53
2023/03/01, 10:26:58,-40.583454,-64.994728,146.41,0.0,43,0,15.08, 1,2023-03-01 10:26:58
2023/03/01, 10:42:06,-40.583504,-64.994789,143.97,0.0,194,0,7.58, 1,2023-03-01 10:42:06
2023/03/01, 10:57:31,-40.583515,-64.994728,144.08,648.0,324,0,5.29, 1,2023-03-01 10:57:31
2023/03/01, 11:12:50,-40.583427,-64.994759,120.1,0.0,2,0,10.13, 1,2023-03-01 11:12:50
2023/03/01, 11:28:20,-40.583473,-64.994774,143.26,1296.0,79,0,5.27, 1,2023-03-01 11:28:20
2023/03/01, 11:44:01,-40.583492,-64.994789,143.86,180.0,68,0,2.46, 1,2023-03-01 11:44:01
2023/03/01, 12:04:03,-40.583546,-64.994759,151.53,0.0,33,0,6.52, 1,2023-03-01 12:04:03
2023/03/01, 12:19:18,-40.583736,-64.994652,105.77,0.0,125,0,22.98, 1,2023-03-01 12:19:18
2023/03/01, 12:34:34,-40.583534,-64.994781,150.48,0.0,69,0,24.96, 1,2023-03-01 12:34:34
2023/03/01, 12:49:52,-40.583508,-64.994789,145.48,0.0,334,0,2.97, 1,2023-03-01 12:49:52
2023/03/01, 13:05:30,-40.583546,-64.994766,150.58,216.0,254,0,4.65, 1,2023-03-01 13:05:30
2023/03/01, 13:21:01,-40.583408,-64.994804,130.52,0.0,47,0,15.68, 1,2023-03-01 13:21:01
2023/03/01, 13:36:32,-40.583504,-64.99485,144.43,0.0,55,0,11.36, 1,2023-03-01 13:36:32
2023/03/01, 13:52:34,-40.583538,-64.994827,154.01,0.0,313,0,4.25, 1,2023-03-01 13:52:34
2023/03/01, 14:08:55,-40.583466,-64.99485,156.49,0.0,132,0,8.24, 1,2023-03-01 14:08:55
2023/03/01, 14:23:59,-40.583477,-64.994858,153.62,5148.0,106,0,1.4, 1,2023-03-01 14:23:59
2023/03/01, 14:39:04,-40.583534,-64.994751,123.21,0.0,300,0,11.04, 1,2023-03-01 14:39:04
2023/03/01, 14:54:15,-40.583488,-64.994751,143.95,1620.0,132,0,5.11, 1,2023-03-01 14:54:15
2023/03/01, 15:09:53,-40.583408,-64.994736,154.46,2016.0,24,0,8.99, 1,2023-03-01 15:09:53
2023/03/01, 15:27:52,-40.583313,-64.994942,181.53,0.0,350,0,20.35, 1,2023-03-01 15:27:52
2023/03/01, 15:43:25,-40.583462,-64.994728,140.39,180.0,136,0,24.52, 1,2023-03-01 15:43:25
2023/03/01, 16:03:20,-40.583561,-64.994675,138.28,0.0,341,0,11.88, 1,2023-03-01 16:03:20
2023/03/01, 16:18:28,-40.583569,-64.994766,146.46,0.0,268,0,7.74, 1,2023-03-01 16:18:28
2023/03/01, 16:33:34,-40.58358,-64.994682,134.09,0.0,197,0,7.2, 1,2023-03-01 16:33:34
2023/03/01, 16:49:01,-40.583542,-64.994736,127.66,936.0,228,0,6.22, 1,2023-03-01 16:49:01
2023/03/01, 17:05:11,-40.583481,-64.994675,126.39,0.0,18,0,8.52, 1,2023-03-01 17:05:11
2023/03/01, 17:20:22,-40.583492,-64.99472,133.81,0.0,95,0,3.99, 1,2023-03-01 17:20:22
2023/03/01, 17:35:33,-40.583519,-64.994743,148.33,0.0,347,0,3.58, 1,2023-03-01 17:35:33
2023/03/01, 17:51:11,-40.583458,-64.994781,143.61,324.0,0,0,7.5, 1,2023-03-01 17:51:11
2023/03/01, 18:06:30,-40.583546,-64.994812,137.72,0.0,144,0,10.13, 1,2023-03-01 18:06:30
2023/03/01, 18:22:01,-40.583534,-64.994751,135.04,972.0,139,0,5.32, 1,2023-03-01 18:22:01
2023/03/01, 18:37:16,-40.583557,-64.994545,104.61,2268.0,126,0,17.58, 1,2023-03-01 18:37:16
2023/03/01, 18:52:49,-40.583538,-64.994698,132.96,864.0,180,0,13.09, 1,2023-03-01 18:52:49
2023/03/01, 19:12:52,-40.583523,-64.994759,129.89,0.0,168,0,5.41, 1,2023-03-01 19:12:52
2023/03/01, 19:28:08,-40.583462,-64.994743,117.3,0.0,131,0,6.92, 1,2023-03-01 19:28:08
2023/03/01, 19:43:23,-40.583466,-64.994736,147.42,0.0,214,0,0.74, 1,2023-03-01 19:43:23
2023/03/01, 19:58:42,-40.583393,-64.99472,143.64,0.0,99,0,8.23, 1,2023-03-01 19:58:42
2023/03/01, 20:15:00,-40.583439,-64.994797,143.18,1008.0,312,0,8.27, 1,2023-03-01 20:15:00
2023/03/01, 20:39:46,-40.583469,-64.994774,140.95,0.0,155,0,3.86, 1,2023-03-01 20:39:46
2023/03/01, 20:54:57,-40.583527,-64.994698,138.38,0.0,50,0,9.1, 1,2023-03-01 20:54:57
2023/03/01, 21:10:58,-40.583611,-64.994621,141.13,936.0,230,0,11.38, 1,2023-03-01 21:10:58
2023/03/01, 21:37:12,-40.583481,-64.994652,133.27,1728.0,49,0,14.69, 1,2023-03-01 21:37:12
2023/03/01, 22:18:47,-40.583462,-64.994781,153.01,1224.0,183,0,11.1, 1,2023-03-01 22:18:47
2023/03/01, 23:06:30,-40.583412,-64.994743,132.13,3600.0,154,0,6.42, 1,2023-03-01 23:06:30
2023/03/01, 23:49:03,-40.58353,-64.994766,137.97,0.0,263,-4,13.26, 1,2023-03-01 23:49:03
2023/03/02, 00:04:29,-40.583435,-64.994492,225.11,10656.0,83,-2,0.0, 1,2023-03-02 00:04:29
2023/03/02, 00:31:17,-40.583321,-64.994476,202.21,5220.0,36,0,12.75, 1,2023-03-02 00:31:17
2023/03/02, 01:01:30,-40.5835,-64.994751,151.14,1044.0,215,0,30.59, 1,2023-03-02 01:01:30
2023/03/02, 01:37:23,-40.583431,-64.99469,134.05,936.0,46,0,9.24, 1,2023-03-02 01:37:23
2023/03/02, 02:19:34,-40.583427,-64.994804,140.9,144.0,269,0,9.64, 1,2023-03-02 02:19:34
2023/03/02, 03:00:07,-40.583504,-64.994743,138.21,0.0,350,0,9.99, 1,2023-03-02 03:00:07
2023/03/02, 03:16:03,-40.583504,-64.994789,146.12,648.0,135,0,3.88, 1,2023-03-02 03:16:03
2023/03/02, 03:45:01,-40.583382,-64.994865,185.74,0.0,236,0,15.01, 1,2023-03-02 03:45:01
2023/03/02, 04:11:57,-40.583439,-64.994751,138.57,0.0,336,0,11.53, 1,2023-03-02 04:11:57
2023/03/02, 04:27:43,-40.583389,-64.994751,131.44,540.0,171,0,5.56, 1,2023-03-02 04:27:43
2023/03/02, 04:52:29,-40.583397,-64.994759,154.48,864.0,347,0,1.12, 1,2023-03-02 04:52:29
2023/03/02, 05:24:32,-40.583439,-64.994606,115.7,756.0,352,0,13.74, 1,2023-03-02 05:24:32
2023/03/02, 05:53:20,-40.583508,-64.99472,99.16,0.0,110,0,12.31, 1,2023-03-02 05:53:20
2023/03/02, 06:09:07,-40.583553,-64.994713,96.69,144.0,205,0,5.04, 1,2023-03-02 06:09:07
2023/03/02, 06:33:15,-40.583359,-64.994698,181.22,0.0,123,0,21.61, 1,2023-03-02 06:33:15
2023/03/02, 06:55:31,-40.583485,-64.994736,149.25,1980.0,153,0,14.37, 1,2023-03-02 06:55:31
2023/03/02, 07:18:30,-40.583309,-64.994843,112.77,108.0,77,0,21.56, 1,2023-03-02 07:18:30
2023/03/02, 07:51:28,-40.583485,-64.994888,111.93,3924.0,0,0,19.94, 1,2023-03-02 07:51:28
2023/03/02, 08:26:24,-40.583515,-64.994698,141.68,684.0,54,0,16.39, 1,2023-03-02 08:26:24
2023/03/02, 08:58:12,-40.5835,-64.994804,152.98,0.0,318,0,9.11, 1,2023-03-02 08:58:12
2023/03/02, 09:13:44,-40.5835,-64.994728,142.89,0.0,336,0,6.42, 1,2023-03-02 09:13:44
2023/03/02, 09:29:14,-40.583477,-64.994751,144.88,1872.0,16,0,3.21, 1,2023-03-02 09:29:14
2023/03/02, 09:44:46,-40.583496,-64.994797,160.25,0.0,333,0,4.42, 1,2023-03-02 09:44:46
2023/03/02, 10:00:16,-40.583538,-64.994797,158.21,0.0,86,0,4.67, 1,2023-03-02 10:00:16
2023/03/02, 10:15:49,-40.583378,-64.994629,162.45,0.0,154,0,22.76, 1,2023-03-02 10:15:49
2023/03/02, 10:31:23,-40.583473,-64.994675,162.87,0.0,302,0,11.26, 1,2023-03-02 10:31:23
2023/03/02, 10:47:16,-40.583546,-64.994896,144.59,0.0,110,0,20.35, 1,2023-03-02 10:47:16
2023/03/02, 11:04:02,-40.583496,-64.994751,152.16,324.0,189,0,13.45, 1,2023-03-02 11:04:02
2023/03/02, 11:19:30,-40.583481,-64.99469,150.43,0.0,0,0,5.41, 1,2023-03-02 11:19:30
2023/03/02, 11:34:44,-40.583473,-64.994652,156.2,0.0,1,0,3.33, 1,2023-03-02 11:34:44
2023/03/02, 11:49:45,-40.583469,-64.994606,157.32,0.0,44,0,3.91, 1,2023-03-02 11:49:45
2023/03/02, 12:04:57,-40.583435,-64.994621,146.61,0.0,0,0,3.99, 1,2023-03-02 12:04:57
