day;time distance;space distance;time;name one;name two
2022/02/03;401.6166666666667;15;1900-01-01T10:26:50.000000000;T30;T6
2022/02/03;416.68333333333334;15;1900-01-01T10:26:50.000000000;T30;T6
2022/02/03;431.6666666666667;13;1900-01-01T10:26:50.000000000;T30;T6
2022/02/03;446.6166666666667;13;1900-01-01T10:26:50.000000000;T30;T6
2022/02/03;461.76666666666665;16;1900-01-01T10:26:50.000000000;T30;T6
2022/02/03;477.06666666666666;16;1900-01-01T10:26:50.000000000;T30;T6
2022/02/03;26.733333333333334;11;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;10.0;11;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;10.0;11;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;9.466666666666667;12;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;11.733333333333333;6;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;26.783333333333335;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;42.18333333333333;1;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;57.8;16;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;73.48333333333333;1;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;89.2;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;104.51666666666667;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;121.45;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;136.6;2;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;151.83333333333334;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;167.0;5;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;182.2;2;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;197.45;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;212.76666666666668;0;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;227.9;6;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;243.05;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;258.4;8;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;274.03333333333336;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;289.26666666666665;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;304.4166666666667;5;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;319.51666666666665;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;334.68333333333334;2;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;349.75;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;364.75;8;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;380.03333333333336;15;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;395.45;15;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;410.51666666666665;15;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;425.5;14;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;440.45;14;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;455.6;16;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;470.9;17;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;26.733333333333334;11;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;10.0;11;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;10.0;11;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;9.466666666666667;12;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;11.733333333333333;6;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;26.783333333333335;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;42.18333333333333;1;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;57.8;16;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;73.48333333333333;1;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;89.2;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;104.51666666666667;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;121.45;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;136.6;2;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;151.83333333333334;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;167.0;5;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;182.2;2;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;197.45;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;212.76666666666668;0;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;227.9;6;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;243.05;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;258.4;8;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;274.03333333333336;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;289.26666666666665;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;304.4166666666667;5;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;319.51666666666665;4;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;334.68333333333334;2;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;349.75;3;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;364.75;8;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;380.03333333333336;15;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;395.45;15;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;410.51666666666665;15;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;425.5;14;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;440.45;14;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;455.6;16;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;470.9;17;1900-01-01T10:33:00.000000000;T30;T6
2022/02/03;104.61666666666666;13;1900-01-01T11:05:23.000000000;T30;T6
2022/02/03;89.5;14;1900-01-01T11:05:23.000000000;T30;T6
2022/02/03;120.1;4;1900-01-01T11:20:52.000000000;T30;T6
2022/02/03;104.98333333333333;12;1900-01-01T11:20:52.000000000;T30;T6
2022/02/03;320.2;19;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;304.76666666666665;17;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;289.51666666666665;19;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;274.25;19;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;453.8833333333333;17;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;469.01666666666665;18;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;484.0833333333333;18;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;499.1333333333333;18;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;514.2333333333333;18;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;529.2166666666667;19;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;544.15;15;1900-01-01T11:36:27.000000000;T30;T6
2022/02/03;559.0166666666667;12;1900-01-01T11:36:27.000000000;T30;T6
2022/02/11;191.45;11;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;176.23333333333332;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;161.03333333333333;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;145.83333333333334;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;130.58333333333334;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;115.36666666666666;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;100.13333333333334;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;84.86666666666666;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;69.53333333333333;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;54.4;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;39.233333333333334;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;39.233333333333334;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;8.416666666666666;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;100.13333333333334;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;22.216666666666665;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;100.13333333333334;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;53.28333333333333;10;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;84.86666666666666;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;84.2;7;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;100.11666666666666;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;115.7;8;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;131.05;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;146.46666666666667;9;1900-01-01T09:14:00.000000000;T10;T12
2022/02/11;153.0;8;1900-01-01T09:14:00.000000000;T10;T12
2022/03/14;422.5833333333333;19;1900-01-01T15:19:11.000000000;T12;T6
2022/03/16;167.16666666666666;9;1900-01-01T06:01:56.000000000;T12;T6
2022/03/16;229.53333333333333;14;1900-01-01T06:01:56.000000000;T12;T6
2022/03/16;244.83333333333334;14;1900-01-01T06:01:56.000000000;T12;T6
2022/03/16;152.11666666666667;7;1900-01-01T06:16:59.000000000;T12;T6
2022/03/16;214.48333333333332;16;1900-01-01T06:16:59.000000000;T12;T6
2022/03/16;229.78333333333333;17;1900-01-01T06:16:59.000000000;T12;T6
2022/03/16;137.06666666666666;8;1900-01-01T06:32:02.000000000;T12;T6
2022/03/16;199.43333333333334;15;1900-01-01T06:32:02.000000000;T12;T6
2022/03/16;214.73333333333332;16;1900-01-01T06:32:02.000000000;T12;T6
2022/03/16;122.03333333333333;8;1900-01-01T06:47:04.000000000;T12;T6
2022/03/16;184.4;15;1900-01-01T06:47:04.000000000;T12;T6
2022/03/16;199.7;16;1900-01-01T06:47:04.000000000;T12;T6
2022/03/16;106.96666666666667;10;1900-01-01T07:02:08.000000000;T12;T6
2022/03/16;169.33333333333334;14;1900-01-01T07:02:08.000000000;T12;T6
2022/03/16;184.63333333333333;13;1900-01-01T07:02:08.000000000;T12;T6
2022/03/16;91.96666666666667;9;1900-01-01T07:17:08.000000000;T12;T6
2022/03/16;154.33333333333334;14;1900-01-01T07:17:08.000000000;T12;T6
2022/03/16;169.63333333333333;15;1900-01-01T07:17:08.000000000;T12;T6
2022/03/16;137.06666666666666;8;1900-01-01T06:32:02.000000000;T12;T6
2022/03/16;199.43333333333334;15;1900-01-01T06:32:02.000000000;T12;T6
2022/03/16;214.73333333333332;16;1900-01-01T06:32:02.000000000;T12;T6
2022/03/16;61.916666666666664;11;1900-01-01T07:47:11.000000000;T12;T6
2022/03/16;124.28333333333333;12;1900-01-01T07:47:11.000000000;T12;T6
2022/03/16;139.58333333333334;13;1900-01-01T07:47:11.000000000;T12;T6
2022/03/16;46.833333333333336;12;1900-01-01T08:02:16.000000000;T12;T6
2022/03/16;109.2;12;1900-01-01T08:02:16.000000000;T12;T6
2022/03/16;124.5;12;1900-01-01T08:02:16.000000000;T12;T6
2022/03/16;31.8;7;1900-01-01T08:17:18.000000000;T12;T6
2022/03/16;94.16666666666667;17;1900-01-01T08:17:18.000000000;T12;T6
2022/03/16;109.46666666666667;16;1900-01-01T08:17:18.000000000;T12;T6
2022/03/16;16.75;8;1900-01-01T08:32:21.000000000;T12;T6
2022/03/16;79.11666666666666;15;1900-01-01T08:32:21.000000000;T12;T6
2022/03/16;94.41666666666667;15;1900-01-01T08:32:21.000000000;T12;T6
2022/03/16;1.5833333333333333;8;1900-01-01T08:47:31.000000000;T12;T6
2022/03/16;63.95;16;1900-01-01T08:47:31.000000000;T12;T6
2022/03/16;79.25;15;1900-01-01T08:47:31.000000000;T12;T6
2022/03/16;13.933333333333334;10;1900-01-01T09:03:02.000000000;T12;T6
2022/03/16;48.43333333333333;13;1900-01-01T09:03:02.000000000;T12;T6
2022/03/16;63.733333333333334;14;1900-01-01T09:03:02.000000000;T12;T6
2022/03/16;29.066666666666666;9;1900-01-01T09:18:10.000000000;T12;T6
2022/03/16;33.3;12;1900-01-01T09:18:10.000000000;T12;T6
2022/03/16;48.6;15;1900-01-01T09:18:10.000000000;T12;T6
2022/03/16;44.21666666666667;8;1900-01-01T09:33:19.000000000;T12;T6
2022/03/16;18.15;13;1900-01-01T09:33:19.000000000;T12;T6
2022/03/16;33.45;16;1900-01-01T09:33:19.000000000;T12;T6
2022/03/16;59.4;9;1900-01-01T09:48:30.000000000;T12;T6
2022/03/16;2.966666666666667;14;1900-01-01T09:48:30.000000000;T12;T6
2022/03/16;18.266666666666666;15;1900-01-01T09:48:30.000000000;T12;T6
2022/03/16;89.96666666666667;19;1900-01-01T10:03:47.000000000;T12;T6
2022/03/16;74.68333333333334;8;1900-01-01T10:03:47.000000000;T12;T6
2022/03/16;12.316666666666666;13;1900-01-01T10:03:47.000000000;T12;T6
2022/03/16;2.9833333333333334;17;1900-01-01T10:03:47.000000000;T12;T6
2022/03/16;122.03333333333333;8;1900-01-01T06:47:04.000000000;T12;T6
2022/03/16;184.4;15;1900-01-01T06:47:04.000000000;T12;T6
2022/03/16;199.7;16;1900-01-01T06:47:04.000000000;T12;T6
2022/03/16;105.2;6;1900-01-01T10:34:18.000000000;T12;T6
2022/03/16;42.833333333333336;15;1900-01-01T10:34:18.000000000;T12;T6
2022/03/16;27.533333333333335;19;1900-01-01T10:34:18.000000000;T12;T6
2022/03/16;135.8;19;1900-01-01T10:49:37.000000000;T12;T6
2022/03/16;120.51666666666667;8;1900-01-01T10:49:37.000000000;T12;T6
2022/03/16;58.15;13;1900-01-01T10:49:37.000000000;T12;T6
2022/03/16;42.85;18;1900-01-01T10:49:37.000000000;T12;T6
2022/03/16;135.88333333333333;4;1900-01-01T11:04:59.000000000;T12;T6
2022/03/16;73.51666666666667;17;1900-01-01T11:04:59.000000000;T12;T6
2022/03/16;151.13333333333333;7;1900-01-01T11:20:14.000000000;T12;T6
2022/03/16;88.76666666666667;14;1900-01-01T11:20:14.000000000;T12;T6
2022/03/16;73.46666666666667;17;1900-01-01T11:20:14.000000000;T12;T6
2022/03/16;166.53333333333333;9;1900-01-01T11:35:38.000000000;T12;T6
2022/03/16;104.16666666666667;19;1900-01-01T11:35:38.000000000;T12;T6
2022/03/16;88.86666666666666;15;1900-01-01T11:35:38.000000000;T12;T6
2022/03/16;73.55;19;1900-01-01T11:35:38.000000000;T12;T6
2022/03/16;182.35;11;1900-01-01T11:51:27.000000000;T12;T6
2022/03/16;104.68333333333334;16;1900-01-01T11:51:27.000000000;T12;T6
2022/03/16;89.36666666666666;16;1900-01-01T11:51:27.000000000;T12;T6
2022/03/16;198.16666666666666;6;1900-01-01T12:07:16.000000000;T12;T6
2022/03/16;135.8;15;1900-01-01T12:07:16.000000000;T12;T6
2022/03/16;120.5;19;1900-01-01T12:07:16.000000000;T12;T6
2022/03/16;229.36666666666667;15;1900-01-01T12:23:11.000000000;T12;T6
2022/03/16;214.08333333333334;10;1900-01-01T12:23:11.000000000;T12;T6
2022/03/16;151.71666666666667;14;1900-01-01T12:23:11.000000000;T12;T6
2022/03/16;248.51666666666668;18;1900-01-01T12:42:20.000000000;T12;T6
2022/03/16;233.23333333333332;6;1900-01-01T12:42:20.000000000;T12;T6
2022/03/16;170.86666666666667;18;1900-01-01T12:42:20.000000000;T12;T6
2022/03/16;271.15;17;1900-01-01T13:04:58.000000000;T12;T6
2022/03/16;255.86666666666667;11;1900-01-01T13:04:58.000000000;T12;T6
2022/03/16;55.13333333333333;19;1900-01-01T13:20:00.000000000;T12;T6
2022/03/16;285.65;8;1900-01-01T13:34:45.000000000;T12;T6
2022/03/16;223.28333333333333;14;1900-01-01T13:34:45.000000000;T12;T6
2022/03/16;207.98333333333332;16;1900-01-01T13:34:45.000000000;T12;T6
2022/03/16;300.25;10;1900-01-01T13:49:21.000000000;T12;T6
2022/03/16;237.88333333333333;12;1900-01-01T13:49:21.000000000;T12;T6
2022/03/16;222.58333333333334;15;1900-01-01T13:49:21.000000000;T12;T6
2022/03/16;315.03333333333336;11;1900-01-01T14:04:08.000000000;T12;T6
2022/03/16;252.66666666666666;11;1900-01-01T14:04:08.000000000;T12;T6
2022/03/16;237.36666666666667;15;1900-01-01T14:04:08.000000000;T12;T6
2022/03/16;329.81666666666666;9;1900-01-01T14:18:55.000000000;T12;T6
2022/03/16;267.45;15;1900-01-01T14:18:55.000000000;T12;T6
2022/03/16;252.15;15;1900-01-01T14:18:55.000000000;T12;T6
2022/03/16;359.9;18;1900-01-01T14:33:43.000000000;T12;T6
2022/03/16;344.6166666666667;10;1900-01-01T14:33:43.000000000;T12;T6
2022/03/16;282.25;11;1900-01-01T14:33:43.000000000;T12;T6
2022/03/16;266.95;17;1900-01-01T14:33:43.000000000;T12;T6
2022/03/16;359.4166666666667;11;1900-01-01T14:48:31.000000000;T12;T6
2022/03/16;297.05;11;1900-01-01T14:48:31.000000000;T12;T6
2022/03/16;281.75;15;1900-01-01T14:48:31.000000000;T12;T6
2022/03/16;390.1166666666667;19;1900-01-01T15:03:56.000000000;T12;T6
2022/03/16;374.8333333333333;11;1900-01-01T15:03:56.000000000;T12;T6
2022/03/16;312.46666666666664;11;1900-01-01T15:03:56.000000000;T12;T6
2022/03/16;297.1666666666667;15;1900-01-01T15:03:56.000000000;T12;T6
2022/03/16;389.65;9;1900-01-01T15:18:45.000000000;T12;T6
2022/03/16;327.28333333333336;12;1900-01-01T15:18:45.000000000;T12;T6
2022/03/16;311.98333333333335;16;1900-01-01T15:18:45.000000000;T12;T6
2022/03/16;404.45;10;1900-01-01T15:33:33.000000000;T12;T6
2022/03/16;342.0833333333333;13;1900-01-01T15:33:33.000000000;T12;T6
2022/03/16;326.78333333333336;14;1900-01-01T15:33:33.000000000;T12;T6
2022/03/16;419.26666666666665;10;1900-01-01T15:48:22.000000000;T12;T6
2022/03/16;356.9;12;1900-01-01T15:48:22.000000000;T12;T6
2022/03/16;341.6;14;1900-01-01T15:48:22.000000000;T12;T6
2022/03/16;434.15;8;1900-01-01T16:03:15.000000000;T12;T6
2022/03/16;371.78333333333336;14;1900-01-01T16:03:15.000000000;T12;T6
2022/03/16;356.48333333333335;16;1900-01-01T16:03:15.000000000;T12;T6
2022/03/16;448.95;8;1900-01-01T16:18:03.000000000;T12;T6
2022/03/16;386.5833333333333;16;1900-01-01T16:18:03.000000000;T12;T6
2022/03/16;371.28333333333336;16;1900-01-01T16:18:03.000000000;T12;T6
2022/03/16;463.75;10;1900-01-01T16:32:51.000000000;T12;T6
2022/03/16;401.3833333333333;14;1900-01-01T16:32:51.000000000;T12;T6
2022/03/16;386.0833333333333;14;1900-01-01T16:32:51.000000000;T12;T6
2022/03/16;478.56666666666666;10;1900-01-01T16:47:40.000000000;T12;T6
2022/03/16;416.2;13;1900-01-01T16:47:40.000000000;T12;T6
2022/03/16;400.9;13;1900-01-01T16:47:40.000000000;T12;T6
2022/03/16;46.833333333333336;12;1900-01-01T08:02:16.000000000;T12;T6
2022/03/16;109.2;12;1900-01-01T08:02:16.000000000;T12;T6
2022/03/16;124.5;12;1900-01-01T08:02:16.000000000;T12;T6
2022/03/16;508.96666666666664;16;1900-01-01T17:18:04.000000000;T12;T6
2022/03/16;446.6;18;1900-01-01T17:18:04.000000000;T12;T6
2022/03/16;431.3;9;1900-01-01T17:18:04.000000000;T12;T6
2022/03/16;415.98333333333335;13;1900-01-01T17:18:04.000000000;T12;T6
2022/03/16;524.5666666666667;7;1900-01-01T17:33:40.000000000;T12;T6
2022/03/16;462.2;14;1900-01-01T17:33:40.000000000;T12;T6
2022/03/16;446.9;18;1900-01-01T17:33:40.000000000;T12;T6
2022/03/16;59.4;9;1900-01-01T09:48:30.000000000;T12;T6
2022/03/16;2.966666666666667;14;1900-01-01T09:48:30.000000000;T12;T6
2022/03/16;18.266666666666666;15;1900-01-01T09:48:30.000000000;T12;T6
2022/03/16;555.85;10;1900-01-01T18:04:57.000000000;T12;T6
2022/03/16;493.48333333333335;12;1900-01-01T18:04:57.000000000;T12;T6
2022/03/16;478.18333333333334;15;1900-01-01T18:04:57.000000000;T12;T6
2022/03/16;571.1666666666666;6;1900-01-01T18:20:16.000000000;T12;T6
2022/03/16;508.8;15;1900-01-01T18:20:16.000000000;T12;T6
2022/03/16;493.5;18;1900-01-01T18:20:16.000000000;T12;T6
2022/03/16;601.7;19;1900-01-01T18:35:31.000000000;T12;T6
2022/03/16;586.4166666666666;7;1900-01-01T18:35:31.000000000;T12;T6
2022/03/16;524.05;14;1900-01-01T18:35:31.000000000;T12;T6
2022/03/16;508.75;19;1900-01-01T18:35:31.000000000;T12;T6
2022/03/16;616.95;14;1900-01-01T18:50:46.000000000;T12;T6
2022/03/16;601.6666666666666;14;1900-01-01T18:50:46.000000000;T12;T6
2022/03/16;539.3;7;1900-01-01T18:50:46.000000000;T12;T6
2022/03/16;524.0;18;1900-01-01T18:50:46.000000000;T12;T6
2022/03/16;632.3166666666667;12;1900-01-01T19:06:08.000000000;T12;T6
2022/03/16;617.0333333333333;19;1900-01-01T19:06:08.000000000;T12;T6
2022/03/16;554.6666666666666;4;1900-01-01T19:06:08.000000000;T12;T6
2022/03/16;539.3666666666667;19;1900-01-01T19:06:08.000000000;T12;T6
2022/03/16;647.5166666666667;18;1900-01-01T19:21:20.000000000;T12;T6
2022/03/16;632.2333333333333;17;1900-01-01T19:21:20.000000000;T12;T6
2022/03/16;569.8666666666667;6;1900-01-01T19:21:20.000000000;T12;T6
2022/03/16;554.5666666666667;13;1900-01-01T19:21:20.000000000;T12;T6
2022/03/16;662.6166666666667;19;1900-01-01T19:36:26.000000000;T12;T6
2022/03/16;647.3333333333334;15;1900-01-01T19:36:26.000000000;T12;T6
2022/03/16;584.9666666666667;8;1900-01-01T19:36:26.000000000;T12;T6
2022/03/16;569.6666666666666;12;1900-01-01T19:36:26.000000000;T12;T6
2022/03/16;662.5666666666667;10;1900-01-01T19:51:40.000000000;T12;T6
2022/03/16;600.2;12;1900-01-01T19:51:40.000000000;T12;T6
2022/03/16;584.9;15;1900-01-01T19:51:40.000000000;T12;T6
2022/03/16;693.0833333333334;18;1900-01-01T20:06:54.000000000;T12;T6
2022/03/16;677.8;13;1900-01-01T20:06:54.000000000;T12;T6
2022/03/16;615.4333333333333;8;1900-01-01T20:06:54.000000000;T12;T6
2022/03/16;600.1333333333333;15;1900-01-01T20:06:54.000000000;T12;T6
2022/03/16;708.2833333333333;17;1900-01-01T20:22:06.000000000;T12;T6
2022/03/16;693.0;13;1900-01-01T20:22:06.000000000;T12;T6
2022/03/16;630.6333333333333;8;1900-01-01T20:22:06.000000000;T12;T6
2022/03/16;615.3333333333334;16;1900-01-01T20:22:06.000000000;T12;T6
2022/03/16;708.3833333333333;6;1900-01-01T20:37:29.000000000;T12;T6
2022/03/16;646.0166666666667;19;1900-01-01T20:37:29.000000000;T12;T6
2022/03/16;630.7166666666667;17;1900-01-01T20:37:29.000000000;T12;T6
2022/03/16;723.9;7;1900-01-01T20:53:00.000000000;T12;T6
2022/03/16;661.5333333333333;15;1900-01-01T20:53:00.000000000;T12;T6
2022/03/16;646.2333333333333;17;1900-01-01T20:53:00.000000000;T12;T6
2022/04/19;244.65;19;1900-01-01T11:02:32.000000000;T10;T30
2022/04/19;214.15;16;1900-01-01T11:33:02.000000000;T10;T30
2022/04/19;153.41666666666666;19;1900-01-01T12:33:46.000000000;T10;T30
2022/04/19;123.03333333333333;19;1900-01-01T13:04:09.000000000;T10;T30
2022/04/20;122.01666666666667;16;1900-01-01T11:02:04.000000000;T10;T30
2022/04/20;91.71666666666667;15;1900-01-01T11:32:22.000000000;T10;T30
2022/04/20;61.36666666666667;14;1900-01-01T12:02:43.000000000;T10;T30
2022/04/20;31.066666666666666;15;1900-01-01T12:33:01.000000000;T10;T30
2022/04/20;0.6833333333333333;14;1900-01-01T13:03:24.000000000;T10;T30
2022/04/20;29.65;13;1900-01-01T13:33:44.000000000;T10;T30
2022/04/20;60.45;15;1900-01-01T14:04:32.000000000;T10;T30
2022/04/20;90.7;15;1900-01-01T14:34:47.000000000;T10;T30
2022/04/20;121.0;16;1900-01-01T15:05:05.000000000;T10;T30
2022/04/20;151.76666666666668;13;1900-01-01T15:35:51.000000000;T10;T30
2022/04/27;31.8;18;1900-01-01T13:35:01.000000000;T10;T30
2022/04/27;1.1833333333333333;15;1900-01-01T13:35:01.000000000;T10;T30
2022/04/28;147.38333333333333;16;1900-01-01T12:32:37.000000000;T10;T30
