day;daydif;space distance;name one;name two
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;16;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;19;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;7;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;14;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;17;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;6;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;1;T30;T6
2022/01/31;2022/02/02;0;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;2;T30;T6
2022/01/31;2022/02/02;5;T30;T6
2022/01/31;2022/02/02;4;T30;T6
2022/01/31;2022/02/02;8;T30;T6
2022/01/31;2022/02/02;3;T30;T6
2022/01/31;2022/02/02;10;T30;T6
2022/01/31;2022/02/02;13;T30;T6
2022/01/31;2022/02/02;12;T30;T6
2022/01/31;2022/02/02;9;T30;T6
2022/01/31;2022/02/02;18;T30;T6
2022/01/31;2022/02/02;11;T30;T6
2022/01/31;2022/02/02;15;T30;T6
2022/01/31;2022/02/02;17;T30;T6
