Longitude,Latitude,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,gpxtpx_TrackPointExtension,mat_TrackPointExtension,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,dateTime
-64.99527,-40.583943,0,3,7,157.5,2023/02/26,04:55:59+00,,,,,,,,,,,,,,,,9,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.25</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>264.329986572266</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 01:55:59+00:00
-64.995093,-40.584408,0,3,8,184.3,2023/02/26,05:11:07.948+00,,,,,,,,,,,,,,,,9,1.70000004768372,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.600000023841858</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>287.350006103516</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 02:11:07.948000+00:00
-64.994916,-40.584088,0,3,9,95.6,2023/02/26,05:26:24+00,,,,,,,,,,,,,,,,8,1.29999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0500000007450581</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>268.679992675781</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 02:26:24+00:00
-64.99477,-40.584125,0,3,10,71.8,2023/02/26,05:41:30.909+00,,,,,,,,,,,,,,,,10,1.20000004768372,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.349999994039536</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>129.25</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 02:41:30.909000+00:00
-64.995053,-40.584005,0,3,11,139.5,2023/02/26,05:56:38.820+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.109999999403954</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>97.8600006103516</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 02:56:38.820000+00:00
-64.995211,-40.584006,0,3,12,152.8,2023/02/26,06:11:45.750+00,,,,,,,,,,,,,,,,11,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0799999982118607</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>253.820007324219</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 03:11:45.750000+00:00
-64.995191,-40.584008,0,3,13,151.5,2023/02/26,06:26:52.654+00,,,,,,,,,,,,,,,,11,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0299999993294477</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>118.220001220703</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 03:26:52.654000+00:00
-64.995161,-40.58396,0,3,14,149.4,2023/02/26,06:41:58.604+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>132.009994506836</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 03:41:58.604000+00:00
-64.995301,-40.584048,0,3,15,159.3,2023/02/26,06:57:08.483+00,,,,,,,,,,,,,,,,11,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>136.369995117188</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 03:57:08.483000+00:00
-64.99534,-40.584061,0,3,16,158.0,2023/02/26,07:12:14.422+00,,,,,,,,,,,,,,,,12,0.800000011920929,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.140000000596046</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>164.919998168945</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 04:12:14.422000+00:00
-64.995266,-40.58408,0,3,17,165.4,2023/02/26,07:27:20.381+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0199999995529652</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>257.929992675781</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 04:27:20.381000+00:00
-64.995281,-40.5841,0,3,18,158.3,2023/02/26,07:42:27.327+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.150000005960464</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>287.450012207031</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 04:42:27.327000+00:00
-64.995253,-40.584055,0,3,19,184.5,2023/02/26,07:57:33.287+00,,,,,,,,,,,,,,,,11,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.25</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>147.470001220703</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 04:57:33.287000+00:00
-64.995291,-40.583996,0,3,20,193.9,2023/02/26,08:12:39.224+00,,,,,,,,,,,,,,,,10,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.159999996423721</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>192.800003051758</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 05:12:39.224000+00:00
-64.995286,-40.584016,0,3,21,195.9,2023/02/26,08:27:45.166+00,,,,,,,,,,,,,,,,9,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.140000000596046</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>198.539993286133</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 05:27:45.166000+00:00
-64.995283,-40.583986,0,3,22,199.2,2023/02/26,08:42:51.060+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.159999996423721</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>298.579986572266</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 05:42:51.060000+00:00
-64.995286,-40.583971,0,3,23,207.8,2023/02/26,08:57:56.949+00,,,,,,,,,,,,,,,,10,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>192.759994506836</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 05:57:56.949000+00:00
-64.995261,-40.583933,0,3,24,206.1,2023/02/26,09:13:02.845+00,,,,,,,,,,,,,,,,10,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0399999991059303</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>274.140014648438</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 06:13:02.845000+00:00
-64.99533,-40.583916,0,3,25,251.9,2023/02/26,09:28:08.768+00,,,,,,,,,,,,,,,,9,1.20000004768372,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0299999993294477</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>185.520004272461</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 06:28:08.768000+00:00
-64.99527,-40.583825,0,3,26,270.9,2023/02/26,09:43:14.651+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0599999986588955</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>64.1399993896484</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 06:43:14.651000+00:00
-64.995253,-40.583806,0,3,27,279.6,2023/02/26,09:58:20.571+00,,,,,,,,,,,,,,,,11,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0500000007450581</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>282.029998779297</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 06:58:20.571000+00:00
-64.995125,-40.584031,0,3,28,160.3,2023/02/26,10:13:29.580+00,,,,,,,,,,,,,,,,12,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.389999985694885</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>190.339996337891</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 07:13:29.580000+00:00
-64.995318,-40.58459,0,3,29,118.0,2023/02/26,10:28:37.508+00,,,,,,,,,,,,,,,,13,1.20000004768372,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.230000004172325</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>163.389999389648</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 07:28:37.508000+00:00
-64.995663,-40.585113,0,3,30,68.1,2023/02/26,10:43:46.451+00,,,,,,,,,,,,,,,,11,2.79999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>159.190002441406</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 07:43:46.451000+00:00
-64.995103,-40.584473,0,3,31,159.8,2023/02/26,10:59:01+00,,,,,,,,,,,,,,,,9,1.60000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.129999995231628</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>313.720001220703</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 07:59:01+00:00
-64.994143,-40.583695,0,3,32,183.5,2023/02/26,11:14:07.833+00,,,,,,,,,,,,,,,,10,1.29999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>316.119995117188</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 08:14:07.833000+00:00
-64.995238,-40.584428,0,3,33,134.4,2023/02/26,11:29:16.862+00,,,,,,,,,,,,,,,,10,1.70000004768372,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.200000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>45.1599998474121</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 08:29:16.862000+00:00
-64.995406,-40.584485,0,3,34,115.1,2023/02/26,11:44:23.747+00,,,,,,,,,,,,,,,,10,1.70000004768372,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.939999997615814</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>226.350006103516</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 08:44:23.747000+00:00
-64.996021,-40.58491,0,3,35,78.3,2023/02/26,11:59:30.541+00,,,,,,,,,,,,,,,,10,2.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.819999992847443</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>51.2299995422363</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 08:59:30.541000+00:00
-64.996253,-40.584975,0,3,36,137.7,2023/02/26,12:14:50+00,,,,,,,,,,,,,,,,9,2.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.379999995231628</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>241.669998168945</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 09:14:50+00:00
-64.996321,-40.584865,0,3,37,201.5,2023/02/26,12:30:00+00,,,,,,,,,,,,,,,,10,1.79999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.270000010728836</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>234.539993286133</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 09:30:00+00:00
-64.995413,-40.584425,0,3,38,150.7,2023/02/26,12:45:07.866+00,,,,,,,,,,,,,,,,9,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0399999991059303</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>359.839996337891</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 09:45:07.866000+00:00
-64.995393,-40.584388,0,3,39,147.5,2023/02/26,13:00:13.710+00,,,,,,,,,,,,,,,,9,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.129999995231628</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>169.720001220703</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 10:00:13.710000+00:00
-64.995385,-40.584333,0,3,40,146.7,2023/02/26,13:15:20.603+00,,,,,,,,,,,,,,,,9,1.29999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>225.130004882813</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 10:15:20.603000+00:00
-64.994981,-40.584638,0,3,41,141.1,2023/02/26,13:30:42+00,,,,,,,,,,,,,,,,8,1.29999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0299999993294477</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>312.600006103516</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 10:30:42+00:00
-64.995073,-40.584595,0,3,42,242.5,2023/02/26,13:45:51+00,,,,,,,,,,,,,,,,9,1.39999997615814,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.330000013113022</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>318.070007324219</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 10:45:51+00:00
-64.99517,-40.584141,0,3,43,147.6,2023/02/26,14:01:28+00,,,,,,,,,,,,,,,,8,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>79.2900009155273</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 11:01:28+00:00
-64.995155,-40.58414,0,3,44,147.4,2023/02/26,14:16:33+00,,,,,,,,,,,,,,,,9,0.800000011920929,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.129999995231628</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>277.059997558594</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 11:16:33+00:00
-64.995168,-40.584165,0,3,45,158.0,2023/02/26,14:31:37.812+00,,,,,,,,,,,,,,,,8,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>119.059997558594</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 11:31:37.812000+00:00
-64.99519,-40.584176,0,3,46,154.3,2023/02/26,14:46:42.602+00,,,,,,,,,,,,,,,,7,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.109999999403954</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>166.479995727539</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 11:46:42.602000+00:00
-64.995106,-40.584096,0,3,47,147.9,2023/02/26,15:01:47.360+00,,,,,,,,,,,,,,,,7,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.140000000596046</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>318.279998779297</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 12:01:47.360000+00:00
-64.99514,-40.584141,0,3,48,155.0,2023/02/26,15:16:52.145+00,,,,,,,,,,,,,,,,9,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0599999986588955</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>186.100006103516</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 12:16:52.145000+00:00
-64.995141,-40.584118,0,3,49,156.1,2023/02/26,15:31:57.988+00,,,,,,,,,,,,,,,,8,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.00999999977648258</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>157.809997558594</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 12:31:57.988000+00:00
-64.995143,-40.584068,0,3,50,148.1,2023/02/26,15:47:04.796+00,,,,,,,,,,,,,,,,9,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0500000007450581</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>41.4199981689453</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 12:47:04.796000+00:00
-64.995116,-40.584061,0,3,51,146.9,2023/02/26,16:02:10.635+00,,,,,,,,,,,,,,,,8,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0799999982118607</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>154.190002441406</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 13:02:10.635000+00:00
-64.995165,-40.584058,0,3,52,148.1,2023/02/26,16:17:16.479+00,,,,,,,,,,,,,,,,9,0.800000011920929,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.100000001490116</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>228.479995727539</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>9</mat:sat_view>,2023-02-26 13:17:16.479000+00:00
-64.995141,-40.584031,0,3,53,147.0,2023/02/26,16:32:22.325+00,,,,,,,,,,,,,,,,9,0.800000011920929,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.150000005960464</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>45.6199989318848</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 13:32:22.325000+00:00
-64.995105,-40.584005,0,3,54,147.8,2023/02/26,16:47:28.224+00,,,,,,,,,,,,,,,,9,0.800000011920929,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.100000001490116</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>39.6699981689453</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 13:47:28.224000+00:00
-64.995123,-40.583965,0,3,55,160.2,2023/02/26,17:02:35.078+00,,,,,,,,,,,,,,,,10,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.140000000596046</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>327.829986572266</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 14:02:35.078000+00:00
-64.995156,-40.584065,0,3,56,158.9,2023/02/26,17:17:53+00,,,,,,,,,,,,,,,,9,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.119999997317791</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>44.7700004577637</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 14:17:53+00:00
-64.99512,-40.584098,0,3,57,157.9,2023/02/26,17:32:58.886+00,,,,,,,,,,,,,,,,9,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.109999999403954</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>196.669998168945</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 14:32:58.886000+00:00
-64.995165,-40.58414,0,3,58,158.1,2023/02/26,17:48:15+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0799999982118607</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>182.679992675781</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 14:48:15+00:00
-64.995215,-40.584131,0,3,59,156.9,2023/02/26,18:03:29+00,,,,,,,,,,,,,,,,10,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0199999995529652</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>7.5</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 15:03:29+00:00
-64.995133,-40.584293,0,3,60,157.0,2023/02/26,18:18:36.807+00,,,,,,,,,,,,,,,,9,1.5,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.300000011920929</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>51.3300018310547</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 15:18:36.807000+00:00
-64.99524,-40.58416,0,3,61,145.5,2023/02/26,18:33:45.664+00,,,,,,,,,,,,,,,,11,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.189999997615814</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>11.7600002288818</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 15:33:45.664000+00:00
-64.995186,-40.5842,0,3,62,136.5,2023/02/26,18:48:55.565+00,,,,,,,,,,,,,,,,10,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0900000035762787</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>194.759994506836</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 15:48:55.565000+00:00
-64.995205,-40.584021,0,3,63,121.7,2023/02/26,19:04:05.481+00,,,,,,,,,,,,,,,,11,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.409999996423721</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>35.6699981689453</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>13</mat:sat_view>,2023-02-26 16:04:05.481000+00:00
-64.995296,-40.584001,0,3,64,129.3,2023/02/26,19:19:12.387+00,,,,,,,,,,,,,,,,10,1.10000002384186,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.180000007152557</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>17.2800006866455</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>12</mat:sat_view>,2023-02-26 16:19:12.387000+00:00
-64.995736,-40.584431,0,3,65,48.2,2023/02/26,19:34:19.211+00,,,,,,,,,,,,,,,,10,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.219999998807907</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>52.2799987792969</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 16:34:19.211000+00:00
-64.996003,-40.584416,0,3,66,38.9,2023/02/26,19:49:35+00,,,,,,,,,,,,,,,,11,0.899999976158142,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.159999996423721</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>11.4700002670288</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 16:49:35+00:00
-64.996163,-40.58416,0,3,67,25.6,2023/02/26,20:04:53+00,,,,,,,,,,,,,,,,10,1.0,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.0700000002980232</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>202.130004882813</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>11</mat:sat_view>,2023-02-26 17:04:53+00:00
-64.995866,-40.584783,0,3,68,86.8,2023/02/26,20:20:00.924+00,,,,,,,,,,,,,,,,9,1.29999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.319999992847443</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>91.620002746582</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 17:20:00.924000+00:00
-64.995838,-40.584813,0,3,69,138.6,2023/02/26,20:35:07.824+00,,,,,,,,,,,,,,,,9,1.5,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.239999994635582</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>181.729995727539</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 17:35:07.824000+00:00
-64.996696,-40.585213,0,3,70,45.7,2023/02/26,20:50:27+00,,,,,,,,,,,,,,,,9,2.29999995231628,,,,,,,,,,,,,,,,,<gpxtpx:speed>0.490000009536743</gpxtpx:speed>,,,,,,,,,,,,<gpxtpx:course>176.240005493164</gpxtpx:course>,,,,,,,,,,,,,,,,,,,,,,,<mat:sat_view>10</mat:sat_view>,2023-02-26 17:50:27+00:00
