lat;lon;date;timeGMT;tempIMU;Metodología;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584974;-65.005225;23/1/2022;1836;42.42;tortugometro;hembra;32;12.8;22.4;5.2;25.5;WNW;35.1;1007.8;0;3.1;2.2;30
-40.584978;-65.005223;23/1/2022;1955;39.23;tortugometro;hembra;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;"30.0 	"
-40.584981;-65.005232;23/1/2022;1957;37.98;tortugometro;hembra;32;12.8;22.4;4.7;24.5;W;35.9;1008.1;0;2.8;1.9;30
-40.584984;-65.005219;23/1/2022;2007;35.09;tortugometro;hembra;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;"30.0 	"
-40.584971;-65.005231;23/1/2022;2017;34.34;tortugometro;hembra;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584978;-65.00523;23/1/2022;2027;33.92;tortugometro;hembra;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584975;-65.005229;23/1/2022;2037;33.59;tortugometro;hembra;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584971;-65.00522;23/1/2022;2047;33.43;tortugometro;hembra;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584958;-65.005211;23/1/2022;2058;33.09;tortugometro;hembra;32;12.8;22.4;4.4;24;W;35.6;1008.3;0;2.5;1.7;30
-40.584962;-65.005214;23/1/2022;2108;32.84;tortugometro;hembra;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584958;-65.005224;23/1/2022;2118;32.63;tortugometro;hembra;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584968;-65.005246;23/1/2022;2128;32.45;tortugometro;hembra;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584968;-65.005235;23/1/2022;2138;32.24;tortugometro;hembra;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584948;-65.005237;23/1/2022;2148;31.97;tortugometro;hembra;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.58495;-65.00522;23/1/2022;2158;31.76;tortugometro;hembra;32;12.8;22.4;4.8;24.5;W;35.8;1008.6;0;2.3;1.5;30
-40.584951;-65.005217;23/1/2022;2209;31.98;tortugometro;hembra;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.58496;-65.005217;23/1/2022;2219;31.42;tortugometro;hembra;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.584963;-65.005218;23/1/2022;2229;31.15;tortugometro;hembra;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.584968;-65.005226;23/1/2022;2239;30.7;tortugometro;hembra;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
-40.58495;-65.005223;23/1/2022;2249;30.31;tortugometro;hembra;31.4;12.8;20.3;4.8;24.3;W;35.2;1008.8;0;2.1;1.4;30
