lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);TemprocÃ­omediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.582989;-64.997716;13/1/2021;1055;22.29;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582981;-64.997707;13/1/2021;1105;22.64;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582979;-64.997712;13/1/2021;1115;23.75;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582986;-64.997709;13/1/2021;1125;24.52;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582985;-64.997704;13/1/2021;1135;25.46;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582978;-64.997715;13/1/2021;1145;26.81;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582994;-64.997699;13/1/2021;1155;28.21;tortugómetro;macho;29;18.5;23.8;6.9;36.3;WSW;26.8;1014.5;*;0.8;0;30
-40.582978;-64.997692;13/1/2021;1205;29.39;tortugómetro;macho;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.58296;-64.997751;13/1/2021;1216;34.08;tortugómetro;macho;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582907;-64.997734;13/1/2021;1225;34.72;tortugómetro;macho;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582846;-64.99769;13/1/2021;1235;36.65;tortugómetro;macho;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582792;-64.99761;13/1/2021;1245;42.42;tortugómetro;macho;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582737;-64.997459;13/1/2021;1256;40.61;tortugómetro;macho;29;12.3;20.6;7.4;37;W;27.9;1014.8;0;1.1;0.2;30
-40.582538;-64.997252;13/1/2021;1306;40.02;tortugómetro;macho;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582279;-64.997017;13/1/2021;1316;42.24;tortugómetro;macho;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.58214;-64.996921;13/1/2021;1326;45.81;tortugómetro;macho;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582038;-64.996882;13/1/2021;1336;43.51;tortugómetro;macho;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582046;-64.996876;13/1/2021;1346;36.24;tortugómetro;macho;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582043;-64.996877;13/1/2021;1356;34.16;tortugómetro;macho;29;12.3;20.6;8.7;39.3;WNW;28.4;1014.6;0;1.3;0.3;30
-40.582036;-64.996886;13/1/2021;1406;33.27;tortugómetro;macho;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582044;-64.9969;13/1/2021;1416;39.97;tortugómetro;macho;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582039;-64.996893;13/1/2021;1426;38.02;tortugómetro;macho;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.581905;-64.996909;13/1/2021;1436;35.86;tortugómetro;macho;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582017;-64.996906;13/1/2021;1446;35.68;tortugómetro;macho;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.58203;-64.996901;13/1/2021;1456;35.72;tortugómetro;macho;29;12.3;20.6;9.2;39.9;WNW;27.9;1014.6;0;1.5;0.4;30
-40.582042;-64.996892;13/1/2021;1506;35.03;tortugómetro;macho;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582042;-64.996876;13/1/2021;1516;34.83;tortugómetro;macho;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582029;-64.996895;13/1/2021;1526;34.9;tortugómetro;macho;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582037;-64.99688;13/1/2021;1536;34.88;tortugómetro;macho;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582045;-64.996837;13/1/2021;1546;34.99;tortugómetro;macho;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582044;-64.996895;13/1/2021;1557;35.08;tortugómetro;macho;29;12.3;20.6;9.3;39.7;W;27.2;1014.5;0;1.5;0.5;30
-40.582039;-64.996884;13/1/2021;1607;35.28;tortugómetro;macho;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582047;-64.996893;13/1/2021;1616;35.7;tortugómetro;macho;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582034;-64.996895;13/1/2021;1627;35.62;tortugómetro;macho;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.58203;-64.996903;13/1/2021;1636;35.38;tortugómetro;macho;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582031;-64.996907;13/1/2021;1646;35.6;tortugómetro;macho;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582049;-64.996951;13/1/2021;1657;35.66;tortugómetro;macho;29;12.3;20.6;9.6;39.9;SSE;25.5;1014.5;0;1.5;0.6;30
-40.582021;-64.996884;13/1/2021;1707;36.42;tortugómetro;macho;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582016;-64.996889;13/1/2021;1717;37.32;tortugómetro;macho;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582;-64.996881;13/1/2021;1727;35.76;tortugómetro;macho;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582085;-64.996859;13/1/2021;1737;35.7;tortugómetro;macho;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582046;-64.996888;13/1/2021;1747;36.09;tortugómetro;macho;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.582097;-64.996922;13/1/2021;1757;36.3;tortugómetro;macho;29;12.3;20.6;10.1;41.4;ESE;24.2;1014.6;0;1.4;0.8;30
-40.58204;-64.996892;13/1/2021;1807;37.52;tortugómetro;macho;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.58202;-64.99691;13/1/2021;1817;39.74;tortugómetro;macho;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.58204;-64.996897;13/1/2021;1827;38.98;tortugómetro;macho;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582037;-64.996881;13/1/2021;1837;38.46;tortugómetro;macho;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582018;-64.996942;13/1/2021;1847;37.91;tortugómetro;macho;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582017;-64.996987;13/1/2021;1857;37.45;tortugómetro;macho;29;12.3;20.6;10.7;43;SE;22.4;1014.7;0;1.5;1.1;30
-40.582031;-64.996882;13/1/2021;1907;37.34;tortugómetro;macho;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582047;-64.99693;13/1/2021;1917;37.54;tortugómetro;macho;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582051;-64.996917;13/1/2021;1927;37.85;tortugómetro;macho;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582033;-64.996887;13/1/2021;1937;37.19;tortugómetro;macho;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582029;-64.996876;13/1/2021;1947;37.27;tortugómetro;macho;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582031;-64.996875;13/1/2021;1958;36.87;tortugómetro;macho;29;12.3;20.6;11.2;44.9;SE;21.1;1014.9;0;1.5;1.4;30
-40.582004;-64.99689;13/1/2021;2007;37.68;tortugómetro;macho;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582009;-64.996871;13/1/2021;2018;37.48;tortugómetro;macho;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582106;-64.996901;13/1/2021;2028;37.28;tortugómetro;macho;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.581987;-64.996841;13/1/2021;2038;36.87;tortugómetro;macho;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582017;-64.996877;13/1/2021;2048;36.68;tortugómetro;macho;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.58197;-64.996703;13/1/2021;2058;40.7;tortugómetro;macho;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.581781;-64.996413;13/1/2021;2108;42.42;tortugómetro;macho;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.581705;-64.996333;13/1/2021;2118;41.13;tortugómetro;macho;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.58178;-64.996299;13/1/2021;2128;38.72;tortugómetro;macho;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.581727;-64.996354;13/1/2021;2138;37.69;tortugómetro;macho;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.581742;-64.996322;13/1/2021;2148;37.4;tortugómetro;macho;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.58173;-64.996343;13/1/2021;2158;36.91;tortugómetro;macho;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.581753;-64.996304;13/1/2021;2208;36.51;tortugómetro;macho;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.581717;-64.996382;13/1/2021;2218;36.4;tortugómetro;macho;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.581715;-64.996369;13/1/2021;2228;36.42;tortugómetro;macho;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.581714;-64.996373;13/1/2021;2238;35.94;tortugómetro;macho;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.581721;-64.996359;13/1/2021;2248;35.54;tortugómetro;macho;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.581738;-64.996379;13/1/2021;2258;35.19;tortugómetro;macho;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.581618;-64.99634;14/1/2021;1056;23.24;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581621;-64.996323;14/1/2021;1106;22.41;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581626;-64.996325;14/1/2021;1116;22.04;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581629;-64.996333;14/1/2021;1126;22.04;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581621;-64.996332;14/1/2021;1136;22.27;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581618;-64.996328;14/1/2021;1146;22.85;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581675;-64.996329;14/1/2021;1156;23.72;tortugómetro;macho;29.4;20.7;25;13.3;48.8;SE;19.4;1016.8;*;3.7;1.5;30
-40.581695;-64.99625;14/1/2021;1206;24.35;tortugómetro;macho;29.4;18;23.7;13.7;51.2;SE;19.1;1014.5;5;4;1.6;30
-40.581634;-64.996297;14/1/2021;1216;25.86;tortugómetro;macho;29.4;18;23.7;13.7;51.2;SE;19.1;1014.5;5;4;1.6;30
-40.581667;-64.99617;14/1/2021;1227;26.16;tortugómetro;macho;29.4;18;23.7;13.7;51.2;SE;19.1;1014.5;5;4;1.6;30
-40.581749;-64.996213;14/1/2021;1236;25.67;tortugómetro;macho;29.4;18;23.7;13.7;51.2;SE;19.1;1014.5;5;4;1.6;30
-40.581744;-64.996214;14/1/2021;1246;36.1;tortugómetro;macho;29.4;18;23.7;13.7;51.2;SE;19.1;1014.5;5;4;1.6;30
-40.581768;-64.996178;14/1/2021;1256;36.77;tortugómetro;macho;29.4;18;23.7;13.7;51.2;SE;19.1;1014.5;5;4;1.6;30
-40.581703;-64.996223;14/1/2021;1306;38.62;tortugómetro;macho;29.4;18;23.7;13.8;52.6;SE;19.5;1014.5;5;4.2;1.6;30
-40.581813;-64.996245;14/1/2021;1317;41.99;tortugómetro;macho;29.4;18;23.7;13.8;52.6;SE;19.5;1014.5;5;4.2;1.6;30
-40.581772;-64.996091;14/1/2021;1327;41.08;tortugómetro;macho;29.4;18;23.7;13.8;52.6;SE;19.5;1014.5;5;4.2;1.6;30
-40.581757;-64.996082;14/1/2021;1337;41.82;tortugómetro;macho;29.4;18;23.7;13.8;52.6;SE;19.5;1014.5;5;4.2;1.6;30
-40.581823;-64.996138;14/1/2021;1347;42.07;tortugómetro;macho;29.4;18;23.7;13.8;52.6;SE;19.5;1014.5;5;4.2;1.6;30
-40.581868;-64.996265;14/1/2021;1357;44.21;tortugómetro;macho;29.4;18;23.7;13.8;52.6;SE;19.5;1014.5;5;4.2;1.6;30
-40.581934;-64.996372;14/1/2021;1407;46.24;tortugómetro;macho;29.4;18;23.7;14.4;55.2;ESE;19.7;1014.5;5;4.4;1.7;30
-40.581996;-64.996332;14/1/2021;1417;48.53;tortugómetro;macho;29.4;18;23.7;14.4;55.2;ESE;19.7;1014.5;5;4.4;1.7;30
-40.581977;-64.996312;14/1/2021;1427;50.75;tortugómetro;macho;29.4;18;23.7;14.4;55.2;ESE;19.7;1014.5;5;4.4;1.7;30
-40.581899;-64.996257;14/1/2021;1437;49.96;tortugómetro;macho;29.4;18;23.7;14.4;55.2;ESE;19.7;1014.5;5;4.4;1.7;30
-40.581898;-64.996256;14/1/2021;1447;38.2;tortugómetro;macho;29.4;18;23.7;14.4;55.2;ESE;19.7;1014.5;5;4.4;1.7;30
-40.581804;-64.996131;14/1/2021;1457;45.25;tortugómetro;macho;29.4;18;23.7;14.4;55.2;ESE;19.7;1014.5;5;4.4;1.7;30
-40.58172;-64.996029;14/1/2021;1507;46.6;tortugómetro;macho;29.4;18;23.7;14.8;57.3;ESE;19.5;1014.5;5;4.4;1.7;30
-40.581674;-64.995978;14/1/2021;1517;41.4;tortugómetro;macho;29.4;18;23.7;14.8;57.3;ESE;19.5;1014.5;5;4.4;1.7;30
-40.58168;-64.995987;14/1/2021;1527;37.24;tortugómetro;macho;29.4;18;23.7;14.8;57.3;ESE;19.5;1014.5;5;4.4;1.7;30
-40.581666;-64.995983;14/1/2021;1537;35.96;tortugómetro;macho;29.4;18;23.7;14.8;57.3;ESE;19.5;1014.5;5;4.4;1.7;30
-40.581655;-64.995999;14/1/2021;1547;35.53;tortugómetro;macho;29.4;18;23.7;14.8;57.3;ESE;19.5;1014.5;5;4.4;1.7;30
-40.581676;-64.996001;14/1/2021;1557;35.33;tortugómetro;macho;29.4;18;23.7;14.8;57.3;ESE;19.5;1014.5;5;4.4;1.7;30
-40.581666;-64.995988;14/1/2021;1607;35.32;tortugómetro;macho;29.4;18;23.7;15.3;58.9;ESE;20.2;1014.5;5;4.4;1.8;30
-40.581664;-64.995985;14/1/2021;1617;35.78;tortugómetro;macho;29.4;18;23.7;15.3;58.9;ESE;20.2;1014.5;5;4.4;1.8;30
-40.581659;-64.995989;14/1/2021;1627;35.8;tortugómetro;macho;29.4;18;23.7;15.3;58.9;ESE;20.2;1014.5;5;4.4;1.8;30
-40.581662;-64.995982;14/1/2021;1637;36.43;tortugómetro;macho;29.4;18;23.7;15.3;58.9;ESE;20.2;1014.5;5;4.4;1.8;30
-40.581668;-64.995985;14/1/2021;1647;36.6;tortugómetro;macho;29.4;18;23.7;15.3;58.9;ESE;20.2;1014.5;5;4.4;1.8;30
-40.581662;-64.995979;14/1/2021;1657;36.75;tortugómetro;macho;29.4;18;23.7;15.3;58.9;ESE;20.2;1014.5;5;4.4;1.8;30
-40.581651;-64.995966;14/1/2021;1707;37.02;tortugómetro;macho;29.4;18;23.7;15.5;59.3;E;20.1;1014.5;5;4.5;1.8;30
-40.581651;-64.995971;14/1/2021;1717;37.43;tortugómetro;macho;29.4;18;23.7;15.5;59.3;E;20.1;1014.5;5;4.5;1.8;30
-40.581646;-64.995946;14/1/2021;1728;38.91;tortugómetro;macho;29.4;18;23.7;15.5;59.3;E;20.1;1014.5;5;4.5;1.8;30
-40.581652;-64.995954;14/1/2021;1738;38.66;tortugómetro;macho;29.4;18;23.7;15.5;59.3;E;20.1;1014.5;5;4.5;1.8;30
-40.581658;-64.995955;14/1/2021;1748;37.94;tortugómetro;macho;29.4;18;23.7;15.5;59.3;E;20.1;1014.5;5;4.5;1.8;30
-40.581659;-64.995856;14/1/2021;1758;36.94;tortugómetro;macho;29.4;18;23.7;15.5;59.3;E;20.1;1014.5;5;4.5;1.8;30
-40.581672;-64.995949;14/1/2021;1808;37.06;tortugómetro;macho;29.5;18;23.7;15.8;59.5;NE;20.5;1014.5;5;4.5;1.8;30
-40.58167;-64.995943;14/1/2021;1818;37.92;tortugómetro;macho;29.5;18;23.7;15.8;59.5;NE;20.5;1014.5;5;4.5;1.8;30
-40.581683;-64.995939;14/1/2021;1828;37.32;tortugómetro;macho;29.5;18;23.7;15.8;59.5;NE;20.5;1014.5;5;4.5;1.8;30
-40.581679;-64.995942;14/1/2021;1838;38.44;tortugómetro;macho;29.5;18;23.7;15.8;59.5;NE;20.5;1014.5;5;4.5;1.8;30
-40.58167;-64.995938;14/1/2021;1848;36.2;tortugómetro;macho;29.5;18;23.7;15.8;59.5;NE;20.5;1014.5;5;4.5;1.8;30
-40.581715;-64.995977;14/1/2021;1858;41.81;tortugómetro;macho;29.5;18;23.7;15.8;59.5;NE;20.5;1014.5;5;4.5;1.8;30
-40.581888;-64.996137;14/1/2021;1908;45.97;tortugómetro;macho;29.8;18;23.7;16.1;59.2;NNE;21.2;1014.5;5;4.6;1.9;30
-40.581892;-64.996202;14/1/2021;1918;41.35;tortugómetro;macho;29.8;18;23.7;16.1;59.2;NNE;21.2;1014.5;5;4.6;1.9;30
-40.581885;-64.996219;14/1/2021;1928;37.85;tortugómetro;macho;29.8;18;23.7;16.1;59.2;NNE;21.2;1014.5;5;4.6;1.9;30
-40.581887;-64.99623;14/1/2021;1938;36.47;tortugómetro;macho;29.8;18;23.7;16.1;59.2;NNE;21.2;1014.5;5;4.6;1.9;30
-40.581887;-64.996237;14/1/2021;1948;35.75;tortugómetro;macho;29.8;18;23.7;16.1;59.2;NNE;21.2;1014.5;5;4.6;1.9;30
-40.581889;-64.996234;14/1/2021;1958;35.28;tortugómetro;macho;29.8;18;23.7;16.1;59.2;NNE;21.2;1014.5;5;4.6;1.9;30
-40.581875;-64.9962;14/1/2021;2008;34.93;tortugómetro;macho;30;18;23.7;16.3;58.4;N;21.5;1014.5;5;4.6;2;30
-40.581885;-64.996214;14/1/2021;2018;34.09;tortugómetro;macho;30;18;23.7;16.3;58.4;N;21.5;1014.5;5;4.6;2;30
-40.581881;-64.996204;14/1/2021;2029;33.44;tortugómetro;macho;30;18;23.7;16.3;58.4;N;21.5;1014.5;5;4.6;2;30
-40.581897;-64.996241;14/1/2021;2038;33.17;tortugómetro;macho;30;18;23.7;16.3;58.4;N;21.5;1014.5;5;4.6;2;30
-40.5819;-64.996252;14/1/2021;2048;32.77;tortugómetro;macho;30;18;23.7;16.3;58.4;N;21.5;1014.5;5;4.6;2;30
-40.581911;-64.996252;14/1/2021;2058;32.53;tortugómetro;macho;30;18;23.7;16.3;58.4;N;21.5;1014.5;5;4.6;2;30
-40.581944;-64.996257;14/1/2021;2108;33.53;tortugómetro;macho;30;18;23.7;16.6;58.1;N;21.5;1014.5;5;4.5;2.1;30
-40.582005;-64.996337;14/1/2021;2118;33.09;tortugómetro;macho;30;18;23.7;16.6;58.1;N;21.5;1014.5;5;4.5;2.1;30
-40.582102;-64.996408;14/1/2021;2128;33.11;tortugómetro;macho;30;18;23.7;16.6;58.1;N;21.5;1014.5;5;4.5;2.1;30
-40.582106;-64.996429;14/1/2021;2140;33.52;tortugómetro;macho;30;18;23.7;16.6;58.1;N;21.5;1014.5;5;4.5;2.1;30
-40.582102;-64.996444;14/1/2021;2149;33.4;tortugómetro;macho;30;18;23.7;16.6;58.1;N;21.5;1014.5;5;4.5;2.1;30
-40.5821;-64.996463;14/1/2021;2159;33.04;tortugómetro;macho;30;18;23.7;16.6;58.1;N;21.5;1014.5;5;4.5;2.1;30
-40.582096;-64.996481;14/1/2021;2209;32.7;tortugómetro;macho;30;18;21;16.7;57.5;N;22.4;1014.5;5;4.5;2.3;30
-40.582101;-64.996516;14/1/2021;2219;32.71;tortugómetro;macho;30;18;21;16.7;57.5;N;22.4;1014.5;5;4.5;2.3;30
-40.582113;-64.996504;14/1/2021;2229;32.47;tortugómetro;macho;30;18;21;16.7;57.5;N;22.4;1014.5;5;4.5;2.3;30
-40.582123;-64.996448;14/1/2021;2239;32.05;tortugómetro;macho;30;18;21;16.7;57.5;N;22.4;1014.5;5;4.5;2.3;30
