lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.58297;-64.998853;29/11/2020;1448;39.74;tortugómetro;hembra;31;10.8;20.9;2;24.9;SSW;26.1;1012;0;3.1;2;30
-40.58298;-64.998853;29/11/2020;1458;29.85;tortugómetro;hembra;31;10.8;20.9;2;24.9;SSW;26.1;1012;0;3.1;2;30
-40.583;-64.998855;29/11/2020;1508;27.85;tortugómetro;hembra;31;10.8;20.9;1.7;25.2;SSW;26.7;1012.7;0;2.8;2.1;30
-40.583035;-64.998823;29/11/2020;1518;35.98;tortugómetro;hembra;31;10.8;20.9;1.7;25.2;SSW;26.7;1012.7;0;2.8;2.1;30
-40.583018;-64.9988;29/11/2020;1528;29.82;tortugómetro;hembra;31;10.8;20.9;1.7;25.2;SSW;26.7;1012.7;0;2.8;2.1;30
-40.583008;-64.998806;29/11/2020;1538;29.25;tortugómetro;hembra;31;10.8;20.9;1.7;25.2;SSW;26.7;1012.7;0;2.8;2.1;30
-40.583024;-64.998778;29/11/2020;1548;29.01;tortugómetro;hembra;31;10.8;20.9;1.7;25.2;SSW;26.7;1012.7;0;2.8;2.1;30
-40.582984;-64.998835;29/11/2020;1558;28.56;tortugómetro;hembra;31;10.8;20.9;1.7;25.2;SSW;26.7;1012.7;0;2.8;2.1;30
-40.583696;-64.997231;29/11/2020;1608;28.3;tortugómetro;hembra;31;10.8;20.9;1.5;25.7;SSW;26.7;1013.3;0;2.6;2.2;30
-40.583028;-64.998798;29/11/2020;1618;28.3;tortugómetro;hembra;31;10.8;20.9;1.5;25.7;SSW;26.7;1013.3;0;2.6;2.2;30
-40.583026;-64.998805;29/11/2020;1628;28.44;tortugómetro;hembra;31;10.8;20.9;1.5;25.7;SSW;26.7;1013.3;0;2.6;2.2;30
-40.582997;-64.998796;29/11/2020;1638;28.37;tortugómetro;hembra;31;10.8;20.9;1.5;25.7;SSW;26.7;1013.3;0;2.6;2.2;30
-40.582997;-64.998875;29/11/2020;1648;28.32;tortugómetro;hembra;31;10.8;20.9;1.5;25.7;SSW;26.7;1013.3;0;2.6;2.2;30
-40.583052;-64.998809;29/11/2020;1658;29.27;tortugómetro;hembra;31;10.8;20.9;1.5;25.7;SSW;26.7;1013.3;0;2.6;2.2;30
-40.58301;-64.998819;29/11/2020;1708;28.64;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.583239;-64.998864;29/11/2020;1718;28.4;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.583034;-64.998809;29/11/2020;1729;28.2;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.583069;-64.998846;29/11/2020;1738;28.19;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.583019;-64.998807;29/11/2020;1748;28.25;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.583017;-64.99879;29/11/2020;1758;28.12;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.583032;-64.998779;29/11/2020;1808;28.32;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.583094;-64.998819;29/11/2020;1819;28.52;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.582997;-64.998747;29/11/2020;1829;28.35;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.583014;-64.998746;29/11/2020;1839;28.35;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.583014;-64.998796;29/11/2020;1849;28;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.583034;-64.998783;29/11/2020;1859;27.98;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.582966;-64.998703;29/11/2020;1909;27.82;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.583007;-64.998764;29/11/2020;1919;27.42;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.582886;-64.999054;29/11/2020;1929;33.93;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.582743;-64.998988;29/11/2020;1939;38.12;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.582922;-64.99921;29/11/2020;1949;37.36;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.582509;-64.998448;29/11/2020;1959;38.74;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.583002;-64.998957;29/11/2020;2009;40.92;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.5832;-64.99857;29/11/2020;2018;*;yagui;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.583163;-64.998525;29/11/2020;2019;41.14;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.583266;-64.998386;29/11/2020;2029;41.17;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.583377;-64.998148;29/11/2020;2039;38.62;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.58356;-64.99829;29/11/2020;2044;*;yagui;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.583881;-64.998556;29/11/2020;2049;38.64;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.58392;-64.99857;29/11/2020;2050;*;yagui;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.58397;-64.99863;29/11/2020;2054;*;yagui;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.583989;-64.998577;29/11/2020;2059;38.87;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584;-64.998639;29/11/2020;2109;31.88;tortugómetro;hembra;31;10.8;20.9;0.8;29.2;SSE;26.7;1017.5;0;1.6;3;30
-40.583977;-64.998598;29/11/2020;2119;39.17;tortugómetro;hembra;31;10.8;20.9;0.8;29.2;SSE;26.7;1017.5;0;1.6;3;30
-40.583983;-64.998613;29/11/2020;2129;38.98;tortugómetro;hembra;31;10.8;20.9;0.8;29.2;SSE;26.7;1017.5;0;1.6;3;30
-40.583975;-64.998582;29/11/2020;2139;38.29;tortugómetro;hembra;31;10.8;20.9;0.8;29.2;SSE;26.7;1017.5;0;1.6;3;30
-40.584234;-64.998703;30/11/2020;1100;22.25;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584233;-64.998712;30/11/2020;1110;22.26;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584246;-64.998721;30/11/2020;1120;22.82;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584232;-64.998712;30/11/2020;1130;23.69;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584222;-64.998699;30/11/2020;1141;24.27;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584228;-64.998704;30/11/2020;1151;24.81;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584233;-64.998695;30/11/2020;1201;25.3;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584227;-64.998697;30/11/2020;1211;25.87;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.58423;-64.9987;30/11/2020;1220;*;yagui;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584226;-64.998702;30/11/2020;1221;26.44;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584246;-64.998636;30/11/2020;1231;30;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584241;-64.998628;30/11/2020;1241;31.27;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584305;-64.998644;30/11/2020;1251;33.23;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584321;-64.998596;30/11/2020;1301;28.28;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584327;-64.99861;30/11/2020;1311;27.2;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584371;-64.998586;30/11/2020;1321;32.43;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584384;-64.998505;30/11/2020;1331;39.09;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584361;-64.998462;30/11/2020;1341;42.09;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584332;-64.998528;30/11/2020;1351;42.98;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584434;-64.998745;30/11/2020;1402;43.71;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584305;-64.998748;30/11/2020;1411;44.22;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584236;-64.998706;30/11/2020;1421;38;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584239;-64.998707;30/11/2020;1431;35.26;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584236;-64.998701;30/11/2020;1441;34.29;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584185;-64.998672;30/11/2020;1452;33.88;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584279;-64.998701;30/11/2020;1501;33.81;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584285;-64.998697;30/11/2020;1511;33.51;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584251;-64.998706;30/11/2020;1521;33.7;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584242;-64.998708;30/11/2020;1532;33.73;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584237;-64.998716;30/11/2020;1542;33.94;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.58416;-64.99875;30/11/2020;1546;*;yagui;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584243;-64.998709;30/11/2020;1552;33.9;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584253;-64.998706;30/11/2020;1602;33.96;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584261;-64.998706;30/11/2020;1612;34.17;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.58425;-64.998711;30/11/2020;1622;34.25;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584251;-64.998709;30/11/2020;1632;34.47;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.58425;-64.998711;30/11/2020;1642;34.36;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584251;-64.998711;30/11/2020;1652;34.4;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584245;-64.998715;30/11/2020;1702;34.49;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584252;-64.998722;30/11/2020;1712;34.69;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584252;-64.99871;30/11/2020;1722;34.72;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584256;-64.998718;30/11/2020;1732;34.75;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584255;-64.998699;30/11/2020;1742;34.72;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.58425;-64.998702;30/11/2020;1752;34.75;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.58425;-64.998706;30/11/2020;1802;34.65;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584252;-64.998699;30/11/2020;1812;34.69;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584253;-64.998703;30/11/2020;1822;34.65;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584249;-64.998698;30/11/2020;1832;34.64;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584252;-64.998696;30/11/2020;1842;34.56;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584243;-64.998706;30/11/2020;1852;34.51;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584239;-64.9987;30/11/2020;1902;34.5;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584238;-64.998698;30/11/2020;1912;34.49;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584233;-64.998694;30/11/2020;1922;34.57;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584237;-64.998695;30/11/2020;1933;34.47;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584255;-64.998696;30/11/2020;1942;34.38;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584257;-64.998698;30/11/2020;1953;34.37;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584253;-64.998705;30/11/2020;2003;34.33;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584258;-64.998713;30/11/2020;2013;34.27;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584258;-64.998716;30/11/2020;2023;34.15;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584275;-64.998716;30/11/2020;2033;34.09;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.58426;-64.998717;30/11/2020;2043;34.04;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584267;-64.998725;30/11/2020;2053;33.88;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.58426;-64.998714;30/11/2020;2103;33.75;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584256;-64.998717;30/11/2020;2113;33.78;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584257;-64.998716;30/11/2020;2123;33.63;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584257;-64.998713;30/11/2020;2133;33.58;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584253;-64.998718;30/11/2020;2143;33.52;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584249;-64.998731;30/11/2020;2153;33.36;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.584259;-64.998713;30/11/2020;2203;33.26;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.584253;-64.998705;30/11/2020;2213;33.12;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58425;-64.9987;30/11/2020;2219;*;yagui;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.58391;-64.99863;1/12/2020;1119;*;yagui;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583988;-64.998628;1/12/2020;1122;27.89;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583992;-64.998637;1/12/2020;1127;27.04;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583971;-64.998654;1/12/2020;1132;27.1;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583981;-64.998598;1/12/2020;1137;27.22;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583978;-64.998653;1/12/2020;1142;28.08;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583997;-64.998631;1/12/2020;1147;29.49;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.584052;-64.998682;1/12/2020;1152;31.48;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583998;-64.998646;1/12/2020;1157;33.16;tortugómetro;hembra;34;18.5;26.2;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.583964;-64.998619;1/12/2020;1202;32.6;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.584008;-64.998709;1/12/2020;1207;31.1;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.58383;-64.998583;1/12/2020;1212;34.46;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583633;-64.99833;1/12/2020;1217;35.76;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583537;-64.998265;1/12/2020;1222;37;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583368;-64.998064;1/12/2020;1227;37.37;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583394;-64.998113;1/12/2020;1232;38.31;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583167;-64.997861;1/12/2020;1237;39.15;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.58303;-64.997761;1/12/2020;1242;40;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583015;-64.997766;1/12/2020;1247;43.92;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583108;-64.997865;1/12/2020;1252;47.76;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.583326;-64.998105;1/12/2020;1257;47.8;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.518369;-64.873258;1/12/2020;1302;45.38;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583081;-64.998572;1/12/2020;1307;42.7;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583086;-64.998572;1/12/2020;1312;37.95;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583061;-64.998557;1/12/2020;1317;36.08;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.645484;-64.839642;1/12/2020;1322;34.82;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583069;-64.998572;1/12/2020;1327;34.37;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.58307;-64.998556;1/12/2020;1332;34.03;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.492914;-64.725171;1/12/2020;1337;33.84;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583069;-64.998554;1/12/2020;1342;33.59;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.58306;-64.998573;1/12/2020;1347;33.64;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.583111;-64.99848;1/12/2020;1352;33.85;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.58306;-64.998565;1/12/2020;1357;33.81;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.644704;-64.986802;1/12/2020;1402;33.91;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.636466;-64.995767;1/12/2020;1407;33.88;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.628734;-65.003679;1/12/2020;1412;33.95;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.621303;-65.010695;1/12/2020;1417;34.09;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.614395;-65.016638;1/12/2020;1422;34.42;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.6081;-65.021359;1/12/2020;1427;34.55;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.602246;-65.024955;1/12/2020;1432;34.73;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.59722;-65.027635;1/12/2020;1437;35.27;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
