lat;lon;date;timeGMT;tempIMU;Metodología;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584755;-65.001661;2022-01-25;120;25.04;tortugometro;macho;31;13.6;22.1;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584751;-65.001662;2022-01-25;129;24.52;tortugometro;macho;31;13.6;22.1;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584724;-65.00164;2022-01-25;140;24.27;tortugometro;macho;31;13.6;22.1;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584742;-65.001649;2022-01-25;150;24.12;tortugometro;macho;31;13.6;22.1;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584728;-65.001663;2022-01-25;200;23.85;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584827;-65.001612;2022-01-25;210;23.8;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584754;-65.00165;2022-01-25;220;23.55;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584748;-65.001664;2022-01-25;230;23.37;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584739;-65.001647;2022-01-25;240;22.93;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584747;-65.001652;2022-01-25;250;22.66;tortugometro;macho;31;13.6;22.3;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584785;-65.001672;2022-01-25;300;22.71;tortugometro;macho;31;13.6;22.5;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584751;-65.001638;2022-01-25;310;22.35;tortugometro;macho;31;13.6;22.5;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584741;-65.00165;2022-01-25;320;22.14;tortugometro;macho;31;13.6;22.5;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584748;-65.001647;2022-01-25;330;21.95;tortugometro;macho;31;13.6;22.5;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584738;-65.00164;2022-01-25;340;21.85;tortugometro;macho;31;13.6;22.5;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584701;-65.001672;2022-01-25;350;21.68;tortugometro;macho;31;13.6;22.5;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584661;-65.001601;2022-01-25;400;21.51;tortugometro;macho;31;13.6;22.7;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584729;-65.001663;2022-01-25;410;21.61;tortugometro;macho;31;13.6;22.7;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584716;-65.001655;2022-01-25;420;21.28;tortugometro;macho;31;13.6;22.7;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584722;-65.001633;2022-01-25;431;21.32;tortugometro;macho;31;13.6;22.7;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584731;-65.001644;2022-01-25;440;21.02;tortugometro;macho;31;13.6;22.7;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584767;-65.001653;2022-01-25;451;21.05;tortugometro;macho;31;13.6;22.7;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584672;-65.001706;2022-01-25;500;20.71;tortugometro;macho;31;13.6;22.9;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584753;-65.001659;2022-01-25;510;20.67;tortugometro;macho;31;13.6;22.9;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
-40.584738;-65.001667;2022-01-25;520;20.54;tortugometro;macho;31;13.6;22.9;7.2;35.4;ESE;18.1;1012.2;0;0.2;1;30
