lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584901;-64.998211;29/11/2020;1756;32.21;tortugómetro;hembra;31;10.8;20.9;1.4;26.4;SSW;26.7;1014.1;0;2.5;2.3;30
-40.584903;-64.998219;29/11/2020;1806;31.83;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.58456;-64.99897;29/11/2020;1815;*;yagui;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.584935;-64.998175;29/11/2020;1816;32.4;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.584904;-64.998221;29/11/2020;1826;31.86;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.584923;-64.99823;29/11/2020;1836;32.75;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.584915;-64.998203;29/11/2020;1846;34.96;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.584908;-64.998212;29/11/2020;1856;38.33;tortugómetro;hembra;31;10.8;20.9;1.1;26.9;SSW;26.7;1014.8;0;2.2;2.5;30
-40.584893;-64.998205;29/11/2020;1906;39.51;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.584889;-64.998199;29/11/2020;1916;39.75;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.584891;-64.998214;29/11/2020;1926;38.45;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.58489;-64.998209;29/11/2020;1936;38.15;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.584888;-64.998193;29/11/2020;1946;37.56;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.58489;-64.998209;29/11/2020;1956;35.89;tortugómetro;hembra;31;10.8;20.9;0.6;27;S;27.4;1015.7;0;2.1;2.7;30
-40.584911;-64.998233;29/11/2020;2006;33.8;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584873;-64.998198;29/11/2020;2017;32.71;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584901;-64.998214;29/11/2020;2026;31.68;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584909;-64.998219;29/11/2020;2036;31.1;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.5849;-64.99824;29/11/2020;2036;*;yagui;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584877;-64.998311;29/11/2020;2046;30.55;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584898;-64.998211;29/11/2020;2056;29.8;tortugómetro;hembra;31;10.8;20.9;0.8;28.4;S;27.5;1016.6;0;1.9;3;30
-40.584912;-64.99825;29/11/2020;2107;29.16;tortugómetro;hembra;31;10.8;20.9;0.8;29.2;SSE;26.7;1017.5;0;1.6;3;30
-40.584869;-64.998219;30/11/2020;1155;24.93;tortugómetro;hembra;20.2;15.2;17.7;-0.8;27.6;SE;20.2;1020.1;*;0.2;0.5;30
-40.584877;-64.998212;30/11/2020;1205;22.7;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584875;-64.998214;30/11/2020;1215;22.51;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584923;-64.998179;30/11/2020;1225;22.77;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584891;-64.998213;30/11/2020;1235;23.56;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584946;-64.998143;30/11/2020;1245;23.61;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.584925;-64.998172;30/11/2020;1256;24.54;tortugómetro;hembra;20.3;7;13.7;-1;26.7;ESE;20.8;1020.1;0;0.1;*;30
-40.58488;-64.998231;30/11/2020;1305;27.72;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584879;-64.998199;30/11/2020;1315;43.01;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.5849;-64.998112;30/11/2020;1325;30.75;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584918;-64.998106;30/11/2020;1335;26.71;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584919;-64.998124;30/11/2020;1346;26.28;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.58491;-64.99811;30/11/2020;1348;*;yagui;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584905;-64.998145;30/11/2020;1356;27.01;tortugómetro;hembra;21.2;7;13.7;-1.1;26;ESE;21.7;1020.1;0;0;*;30
-40.584931;-64.998111;30/11/2020;1406;27.93;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584913;-64.9981;30/11/2020;1416;35.65;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584939;-64.998122;30/11/2020;1426;41.81;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584905;-64.998086;30/11/2020;1436;43;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584899;-64.998105;30/11/2020;1446;50.22;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584942;-64.998107;30/11/2020;1456;53.54;tortugómetro;hembra;22.7;7;13.7;-1.1;25.5;ENE;22.7;1020;0;0;*;30
-40.584906;-64.998117;30/11/2020;1506;53.28;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584918;-64.998115;30/11/2020;1516;49.52;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.58493;-64.998104;30/11/2020;1526;45.14;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584927;-64.998104;30/11/2020;1536;47.6;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.58491;-64.998112;30/11/2020;1546;41.83;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584901;-64.998122;30/11/2020;1556;36.9;tortugómetro;hembra;26.3;7;13.7;-1.3;24.6;NE;24.1;1020;0;0;*;30
-40.584913;-64.998114;30/11/2020;1606;39.04;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584925;-64.998103;30/11/2020;1616;43.73;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584913;-64.998115;30/11/2020;1626;37.51;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584938;-64.998129;30/11/2020;1636;35.4;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.58491;-64.998119;30/11/2020;1647;37.72;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584921;-64.998109;30/11/2020;1656;41.74;tortugómetro;hembra;27.4;7;13.7;-1.6;23.4;NNE;26.2;1019.9;0;0;*;30
-40.584897;-64.998048;30/11/2020;1707;39.32;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584914;-64.998085;30/11/2020;1717;38.22;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584915;-64.998101;30/11/2020;1727;39.36;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584909;-64.998103;30/11/2020;1737;40.8;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584908;-64.998097;30/11/2020;1747;41.8;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584897;-64.99808;30/11/2020;1757;43.51;tortugómetro;hembra;29.8;7;13.7;-2;22;N;27.5;1019.9;0;0;*;30
-40.584835;-64.99807;30/11/2020;1807;43.79;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584889;-64.998075;30/11/2020;1817;43.9;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584872;-64.998068;30/11/2020;1827;42.85;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584888;-64.998062;30/11/2020;1837;42.2;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584901;-64.998062;30/11/2020;1847;42.41;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584904;-64.998086;30/11/2020;1857;42.14;tortugómetro;hembra;30.1;7;13.7;-2.8;20.2;NNW;28.8;1019.9;0;0;*;30
-40.584914;-64.998077;30/11/2020;1907;40.93;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584912;-64.998091;30/11/2020;1917;38.77;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584924;-64.998053;30/11/2020;1927;37.23;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584909;-64.998073;30/11/2020;1937;36.18;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584905;-64.998084;30/11/2020;1947;35.7;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.58492;-64.99812;30/11/2020;1956;*;yagui;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584896;-64.998078;30/11/2020;1957;35.42;tortugómetro;hembra;32;7;13.7;-3.8;18.2;NNW;29.8;1020;0;0;*;30
-40.584896;-64.998071;30/11/2020;2008;35.1;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584856;-64.998032;30/11/2020;2017;35.02;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584925;-64.998096;30/11/2020;2027;34.67;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584932;-64.998123;30/11/2020;2037;34.9;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.58494;-64.998091;30/11/2020;2047;35.46;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.584967;-64.998012;30/11/2020;2057;40.03;tortugómetro;hembra;32.5;7;13.7;-4.7;16.3;NNW;30.4;1020.1;0;0.1;*;30
-40.585;-64.99798;30/11/2020;2107;39.74;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.585041;-64.997993;30/11/2020;2117;39.67;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.585011;-64.997836;30/11/2020;2127;38.11;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.585051;-64.997559;30/11/2020;2138;36.89;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.585119;-64.997566;30/11/2020;2148;37.16;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.585108;-64.997551;30/11/2020;2158;37.19;tortugómetro;hembra;32.7;7;13.7;-5.4;14.9;NW;31.4;1020.2;0;0.2;0;30
-40.585144;-64.997455;30/11/2020;2208;33.87;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.585182;-64.997406;30/11/2020;2218;33.06;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.585197;-64.997363;30/11/2020;2228;33.19;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.585179;-64.997364;30/11/2020;2238;32.53;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.585183;-64.997365;30/11/2020;2248;31.92;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.585179;-64.997356;30/11/2020;2258;31.22;tortugómetro;hembra;32.7;7;13.7;-6.3;13.4;NW;32.6;1020.4;0;0.2;0;30
-40.585168;-64.997361;30/11/2020;2308;30.55;tortugómetro;hembra;32.7;7;13.7;-7.1;11.7;NW;33.8;1020.5;0;0.4;0;30
-40.585177;-64.997359;30/11/2020;2318;30.17;tortugómetro;hembra;32.7;7;13.7;-7.1;11.7;NW;33.8;1020.5;0;0.4;0;30
-40.585163;-64.997354;30/11/2020;2328;29.95;tortugómetro;hembra;32.7;7;13.7;-7.1;11.7;NW;33.8;1020.5;0;0.4;0;30
-40.585178;-64.997357;30/11/2020;2338;30.05;tortugómetro;hembra;32.7;7;13.7;-7.1;11.7;NW;33.8;1020.5;0;0.4;0;30
-40.585189;-64.997363;30/11/2020;2348;30.13;tortugómetro;hembra;32.7;7;13.7;-7.1;11.7;NW;33.8;1020.5;0;0.4;0;30
-40.585196;-64.997366;30/11/2020;2358;29.97;tortugómetro;hembra;32.7;7;13.7;-7.1;11.7;NW;33.8;1020.5;0;0.4;0;30
-40.585204;-64.997368;1/12/2020;8;29.81;tortugómetro;hembra;34;7;20.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585178;-64.997367;1/12/2020;18;29.6;tortugómetro;hembra;34;7;20.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.58519;-64.997385;1/12/2020;28;29.33;tortugómetro;hembra;34;7;20.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585177;-64.997389;1/12/2020;38;29.07;tortugómetro;hembra;34;7;20.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585181;-64.997379;1/12/2020;48;28.83;tortugómetro;hembra;34;7;20.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.58526;-64.997376;1/12/2020;59;28.59;tortugómetro;hembra;34;7;20.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585188;-64.997414;1/12/2020;108;28.33;tortugómetro;hembra;34;7;24.3;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585188;-64.997381;1/12/2020;118;28.05;tortugómetro;hembra;34;7;24.3;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585198;-64.997393;1/12/2020;128;27.87;tortugómetro;hembra;34;7;24.3;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.5852;-64.997385;1/12/2020;139;27.74;tortugómetro;hembra;34;7;24.3;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585193;-64.997384;1/12/2020;149;27.64;tortugómetro;hembra;34;7;24.3;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585195;-64.997385;1/12/2020;159;27.43;tortugómetro;hembra;34;7;24.3;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585193;-64.997394;1/12/2020;209;27.18;tortugómetro;hembra;34;7;24.6;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585203;-64.997392;1/12/2020;219;26.92;tortugómetro;hembra;34;7;24.6;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585215;-64.997397;1/12/2020;229;26.8;tortugómetro;hembra;34;7;24.6;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.58519;-64.99739;1/12/2020;239;26.66;tortugómetro;hembra;34;7;24.6;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585186;-64.997393;1/12/2020;249;26.43;tortugómetro;hembra;34;7;24.6;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585099;-64.997429;1/12/2020;259;26.31;tortugómetro;hembra;34;7;24.6;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585189;-64.997368;1/12/2020;309;26.21;tortugómetro;hembra;34;7;24.9;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585204;-64.997369;1/12/2020;319;26.12;tortugómetro;hembra;34;7;24.9;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585193;-64.997378;1/12/2020;329;26;tortugómetro;hembra;34;7;24.9;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585196;-64.997378;1/12/2020;339;25.92;tortugómetro;hembra;34;7;24.9;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585189;-64.997372;1/12/2020;350;25.9;tortugómetro;hembra;34;7;24.9;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585196;-64.997377;1/12/2020;359;25.75;tortugómetro;hembra;34;7;24.9;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585198;-64.997379;1/12/2020;409;25.48;tortugómetro;hembra;34;7;25.2;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585187;-64.997382;1/12/2020;419;25.24;tortugómetro;hembra;34;7;25.2;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585196;-64.997386;1/12/2020;429;25;tortugómetro;hembra;34;7;25.2;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585191;-64.997371;1/12/2020;439;24.88;tortugómetro;hembra;34;7;25.2;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585197;-64.99737;1/12/2020;450;24.72;tortugómetro;hembra;34;7;25.2;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585179;-64.997358;1/12/2020;500;24.66;tortugómetro;hembra;34;7;25.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585235;-64.997409;1/12/2020;510;24.64;tortugómetro;hembra;34;7;25.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585174;-64.997352;1/12/2020;520;24.66;tortugómetro;hembra;34;7;25.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585181;-64.997354;1/12/2020;530;24.62;tortugómetro;hembra;34;7;25.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585122;-64.997323;1/12/2020;540;24.4;tortugómetro;hembra;34;7;25.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585198;-64.997363;1/12/2020;550;24.33;tortugómetro;hembra;34;7;25.5;-7.4;10.3;NW;33.9;1015;0;0.6;0.2;30
-40.585177;-64.997357;1/12/2020;600;24.21;tortugómetro;hembra;34;7;25.8;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.585237;-64.99737;1/12/2020;610;24.1;tortugómetro;hembra;34;7;25.8;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.585197;-64.997366;1/12/2020;620;23.99;tortugómetro;hembra;34;7;25.8;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.585206;-64.997376;1/12/2020;630;23.86;tortugómetro;hembra;34;7;25.8;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.585227;-64.997403;1/12/2020;640;23.77;tortugómetro;hembra;34;7;25.8;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.585207;-64.997395;1/12/2020;650;23.63;tortugómetro;hembra;34;7;25.8;-7.4;10.3;NW;33.9;1015;*;0.6;0.2;30
-40.58519;-64.99738;1/12/2020;1217;*;yagui;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.58518;-64.997405;1/12/2020;1235;32.18;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.585185;-64.997352;1/12/2020;1246;36.27;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.585212;-64.997377;1/12/2020;1256;35.68;tortugómetro;hembra;34;18.5;26.2;-7;10.4;NW;33.1;1008.8;0;0.6;0.2;30
-40.585187;-64.997377;1/12/2020;1306;31.1;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.585237;-64.997359;1/12/2020;1316;29.93;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.585179;-64.997373;1/12/2020;1326;29.94;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.58512;-64.997431;1/12/2020;1346;30.54;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.585097;-64.99741;1/12/2020;1356;40.02;tortugómetro;hembra;34;18.5;26.2;-7.2;9.8;NW;31.8;1008.8;0;0.6;0.2;30
-40.585228;-64.997298;1/12/2020;1406;50.1;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.5853;-64.997249;1/12/2020;1416;53.05;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.585339;-64.997299;1/12/2020;1426;48.75;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.585361;-64.997352;1/12/2020;1436;50.24;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.585404;-64.997353;1/12/2020;1447;39.3;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.58539;-64.997343;1/12/2020;1456;36;tortugómetro;hembra;34;18.5;26.2;-7.8;9;NW;30.5;1008.8;0;0.7;0.2;30
-40.585298;-64.997319;1/12/2020;1507;35.18;tortugómetro;hembra;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.585393;-64.997323;1/12/2020;1516;35.11;tortugómetro;hembra;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.585433;-64.997245;1/12/2020;1527;35.42;tortugómetro;hembra;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.585388;-64.997336;1/12/2020;1537;35.59;tortugómetro;hembra;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.585391;-64.997363;1/12/2020;1547;35.62;tortugómetro;hembra;34;18.5;26.2;-8.7;8.3;NW;29.7;1008.8;0;0.8;0.1;30
-40.585388;-64.997338;1/12/2020;1603;39.95;tortugómetro;hembra;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;"30.0	"
-40.585372;-64.997351;1/12/2020;1607;38.45;tortugómetro;hembra;34;18.5;26.2;-9.8;7.6;NW;28.4;1008.8;0;0.8;0.1;"30.0	"
