lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);TemprocÃ­omediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.582997;-64.992405;13/1/2021;2030;35.68;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582833;-64.992141;13/1/2021;2046;35.6;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582753;-64.992001;13/1/2021;2050;35.83;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582867;-64.992174;13/1/2021;2056;35.48;tortugómetros;hembra;29;12.3;20.6;11.4;45.7;SE;20.8;1015.2;0;1.8;1.4;30
-40.582806;-64.992126;13/1/2021;2101;35.45;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582846;-64.992139;13/1/2021;2106;35.42;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582794;-64.992051;13/1/2021;2111;35.45;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582777;-64.992026;13/1/2021;2116;35.44;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582854;-64.992126;13/1/2021;2121;35.37;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.58284;-64.992143;13/1/2021;2126;35.25;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582844;-64.992151;13/1/2021;2131;35.15;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582778;-64.992012;13/1/2021;2136;35.05;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582761;-64.99202;13/1/2021;2141;35.03;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582825;-64.992075;13/1/2021;2146;35;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582858;-64.992122;13/1/2021;2151;34.97;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582927;-64.992262;13/1/2021;2156;34.92;tortugómetros;hembra;29;12.3;20.6;12;47.3;ESE;20.4;1015.5;0;2.3;1.5;30
-40.582845;-64.992208;13/1/2021;2201;34.86;tortugómetros;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582864;-64.992154;13/1/2021;2207;34.85;tortugómetros;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582919;-64.992129;13/1/2021;2211;35.1;tortugómetros;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.582886;-64.992144;13/1/2021;2217;34.93;tortugómetros;hembra;28.3;12.3;17.3;12.5;48.5;ESE;20;1016.1;0;2.8;1.5;30
-40.585436;-64.99268;15/1/2021;1045;24.19;tortugómetros;hembra;31.8;18.7;25.2;16.8;55.7;N;24.5;1011.3;*;4.6;2.8;30
-40.585465;-64.992704;15/1/2021;1050;26.02;tortugómetros;hembra;31.8;18.7;25.2;16.8;55.7;N;24.5;1011.3;*;4.6;2.8;30
-40.585428;-64.992672;15/1/2021;1057;25.52;tortugómetros;hembra;31.8;18.7;25.2;16.8;55.7;N;24.5;1011.3;*;4.6;2.8;30
-40.585494;-64.992727;15/1/2021;1100;25.72;tortugómetros;hembra;31.8;18.7;25.2;16.8;55.7;N;24.5;1011.3;*;4.6;2.8;30
-40.585467;-64.992746;15/1/2021;1105;24.45;tortugómetros;hembra;31.8;18.7;25.2;16.8;55.7;N;24.5;1011.3;*;4.6;2.8;30
-40.585449;-64.992747;15/1/2021;1110;24.28;tortugómetros;hembra;31.8;18.7;25.2;16.8;55.7;N;24.5;1011.3;*;4.6;2.8;30
