lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);Temprocíomediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.584998;-64.999133;1/12/2020;1754;40.73;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584937;-64.998838;1/12/2020;1759;41;tortugómetro;macho;34;18.5;26.2;-11.5;7;NW;27.8;1008.8;0;0.8;0.1;30
-40.584919;-64.998831;1/12/2020;1804;41.02;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.583443;-64.998829;1/12/2020;1809;41.1;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584088;-64.998887;1/12/2020;1814;41.77;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584071;-64.998909;1/12/2020;1819;41.77;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584289;-64.998875;1/12/2020;1824;42.25;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584306;-64.998854;1/12/2020;1829;42.41;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584117;-64.999101;1/12/2020;1834;43.19;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.583908;-64.998408;1/12/2020;1839;43.56;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584386;-64.998766;1/12/2020;1845;42.36;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.58437;-64.998768;1/12/2020;1849;43.13;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584396;-64.998786;1/12/2020;1854;44.48;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584359;-64.998747;1/12/2020;1859;44.62;tortugómetro;macho;35.4;18.5;26.2;-12.6;6.5;WNW;28.1;1008.8;0;0.8;0.1;30
-40.584352;-64.99884;1/12/2020;1904;44.54;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584385;-64.99881;1/12/2020;1909;44.28;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584348;-64.998873;1/12/2020;1914;44.21;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584401;-64.998781;1/12/2020;1919;44.48;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584353;-64.998814;1/12/2020;1924;44.67;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584385;-64.998817;1/12/2020;1929;44.21;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584363;-64.998756;1/12/2020;1934;44.71;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584357;-64.998816;1/12/2020;1939;44.32;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.58436;-64.998795;1/12/2020;1944;44.34;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584357;-64.998787;1/12/2020;1949;44.19;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584148;-64.998608;1/12/2020;1955;43.99;tortugómetro;macho;36.2;18.5;26.2;-13.5;6.2;WNW;28.1;1008.8;0;0.8;0.2;30
-40.584304;-64.998907;1/12/2020;2000;43.58;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.5844;-64.998848;1/12/2020;2005;44.28;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584286;-64.998762;1/12/2020;2010;44.3;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584307;-64.998796;1/12/2020;2015;44.22;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584333;-64.998791;1/12/2020;2020;44.25;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584372;-64.99881;1/12/2020;2025;44.79;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584334;-64.998797;1/12/2020;2030;45.24;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584381;-64.998841;1/12/2020;2035;44.67;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584465;-64.998873;1/12/2020;2040;44.83;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584329;-64.99881;1/12/2020;2045;44.85;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584436;-64.999027;1/12/2020;2050;45.21;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.58435;-64.99883;1/12/2020;2055;45.24;tortugómetro;macho;36.5;18.5;26.2;-14.4;5.9;WNW;28.1;1008.8;0;0.8;0.4;30
-40.584248;-64.998718;1/12/2020;2100;44.77;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584497;-64.998833;1/12/2020;2105;44.55;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584369;-64.998785;1/12/2020;2110;44.54;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584284;-64.998719;1/12/2020;2115;43.88;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584356;-64.998769;1/12/2020;2120;43.81;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584345;-64.998768;1/12/2020;2125;43.46;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584361;-64.998783;1/12/2020;2130;42.55;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584353;-64.998776;1/12/2020;2135;42.17;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584349;-64.998786;1/12/2020;2140;42;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584331;-64.998785;1/12/2020;2145;40.67;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584336;-64.998785;1/12/2020;2150;39.76;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584328;-64.998796;1/12/2020;2155;40.55;tortugómetro;macho;36.5;18.5;26.2;-15.3;5.6;WNW;28.1;1008.8;0;0.8;0.5;30
-40.584318;-64.998812;1/12/2020;2201;39.11;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584328;-64.998799;1/12/2020;2205;38.43;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584317;-64.998809;1/12/2020;2210;37.83;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584328;-64.998801;1/12/2020;2215;37.33;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.58431;-64.998792;1/12/2020;2220;37;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584313;-64.998803;1/12/2020;2225;36.74;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584334;-64.99881;1/12/2020;2230;36.44;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.58432;-64.998802;1/12/2020;2236;36.12;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584306;-64.998795;1/12/2020;2241;35.76;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584334;-64.9988;1/12/2020;2246;35.2;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584307;-64.99879;1/12/2020;2251;33.98;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584328;-64.998827;1/12/2020;2256;33.61;tortugómetro;macho;36.5;18.5;23.2;-15.8;5.4;WNW;27.7;1008.8;0;0.8;0.6;30
-40.584334;-64.99887;1/12/2020;2301;33.46;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584286;-64.998855;1/12/2020;2306;31.19;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584404;-64.998713;1/12/2020;2311;32.02;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584308;-64.99884;1/12/2020;2316;31.6;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584334;-64.998867;1/12/2020;2321;30.8;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.58431;-64.998902;1/12/2020;2326;30.21;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584277;-64.998935;1/12/2020;2331;29.41;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584278;-64.998809;1/12/2020;2336;28.83;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584367;-64.998936;1/12/2020;2341;28.19;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584285;-64.998872;1/12/2020;2346;27.61;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584313;-64.998862;1/12/2020;2351;26.88;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584326;-64.998857;1/12/2020;2356;26.3;tortugómetro;macho;36.5;18.5;23.2;-15.9;5.5;WNW;27.8;1008.8;0;0.8;0.8;30
-40.584237;-64.998726;2/12/2020;1;25.9;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584257;-64.998765;2/12/2020;6;25.47;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584223;-64.998961;2/12/2020;11;25.1;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584345;-64.998927;2/12/2020;16;24.7;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584299;-64.998915;2/12/2020;21;24.25;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584356;-64.998856;2/12/2020;26;23.88;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584354;-64.998837;2/12/2020;31;23.63;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.58434;-64.99884;2/12/2020;36;23.3;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584336;-64.998734;2/12/2020;41;22.97;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584376;-64.998662;2/12/2020;46;22.72;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584341;-64.99881;2/12/2020;51;22.52;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584335;-64.998807;2/12/2020;56;22.44;tortugómetro;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584325;-64.998774;2/12/2020;102;22.26;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.58436;-64.99804;2/12/2020;107;22.11;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584327;-64.997377;2/12/2020;112;21.89;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584313;-64.998895;2/12/2020;117;21.74;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584311;-64.998889;2/12/2020;122;21.73;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584416;-64.998661;2/12/2020;127;21.29;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584312;-64.998944;2/12/2020;132;21.1;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584347;-64.998899;2/12/2020;137;21.01;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584284;-64.998868;2/12/2020;142;20.99;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.58431;-64.998809;2/12/2020;147;20.98;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584313;-64.998876;2/12/2020;152;21.01;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584217;-64.999;2/12/2020;157;21.09;tortugómetro;macho;37.3;18.2;28.1;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584285;-64.998931;2/12/2020;202;21.13;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584342;-64.998991;2/12/2020;207;21.2;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584215;-64.998801;2/12/2020;212;21.26;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584218;-64.998951;2/12/2020;217;21.31;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584374;-64.998909;2/12/2020;222;21.29;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584322;-64.998993;2/12/2020;227;21.34;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584349;-64.998986;2/12/2020;232;21.26;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584348;-64.998865;2/12/2020;237;21.17;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584355;-64.998952;2/12/2020;242;21.12;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584359;-64.999006;2/12/2020;247;21.07;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584337;-64.998903;2/12/2020;252;21.03;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584232;-64.998921;2/12/2020;257;20.95;tortugómetro;macho;37.3;18.2;27.9;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584116;-64.998893;2/12/2020;302;20.86;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584209;-64.998991;2/12/2020;307;20.81;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584284;-64.998919;2/12/2020;313;20.78;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584337;-64.998937;2/12/2020;318;20.71;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584247;-64.998864;2/12/2020;323;20.63;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584315;-64.998899;2/12/2020;328;20.6;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584364;-64.998877;2/12/2020;333;20.75;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584338;-64.998922;2/12/2020;338;20.39;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.58435;-64.998891;2/12/2020;343;20.35;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584328;-64.998924;2/12/2020;348;20.12;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584263;-64.998923;2/12/2020;353;20.02;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584299;-64.998801;2/12/2020;358;19.95;tortugómetro;macho;37.3;18.2;27.7;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584313;-64.998827;2/12/2020;403;19.92;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584326;-64.998912;2/12/2020;408;19.86;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584297;-64.998942;2/12/2020;413;19.73;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584373;-64.998823;2/12/2020;418;19.52;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584331;-64.998878;2/12/2020;423;19.35;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584554;-64.998612;2/12/2020;428;19.21;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584339;-64.998959;2/12/2020;433;19.09;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584353;-64.998814;2/12/2020;438;19.1;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584342;-64.998899;2/12/2020;443;18.86;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584378;-64.998957;2/12/2020;448;18.86;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584311;-64.998919;2/12/2020;453;18.67;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584311;-64.99887;2/12/2020;458;18.61;tortugómetro;macho;37.3;18.2;27.5;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584323;-64.998886;2/12/2020;504;18.5;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584317;-64.998878;2/12/2020;509;18.55;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584325;-64.998943;2/12/2020;514;18.37;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584294;-64.998979;2/12/2020;519;18.44;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584282;-64.998877;2/12/2020;524;18.42;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584338;-64.998903;2/12/2020;529;18.35;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584374;-64.998914;2/12/2020;534;18.27;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.58438;-64.998922;2/12/2020;539;18.29;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584351;-64.99911;2/12/2020;544;18.31;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584454;-64.998954;2/12/2020;549;18.11;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584268;-64.998854;2/12/2020;554;17.94;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.58425;-64.998881;2/12/2020;559;17.91;tortugómetro;macho;37.3;18.2;27.3;-15.8;6.1;WNW;28.8;1005.8;0;0.6;0.8;30
-40.584241;-64.998823;2/12/2020;604;17.85;tortugómetro;macho;37.3;18.2;27.1;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.584292;-64.998895;2/12/2020;609;17.91;tortugómetro;macho;37.3;18.2;27.1;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.584325;-64.998897;2/12/2020;614;17.94;tortugómetro;macho;37.3;18.2;27.1;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.58425;-64.998848;2/12/2020;619;17.99;tortugómetro;macho;37.3;18.2;27.1;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.584319;-64.998928;2/12/2020;624;17.91;tortugómetro;macho;37.3;18.2;27.1;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.584357;-64.998913;2/12/2020;629;17.83;tortugómetro;macho;37.3;18.2;27.1;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.58431;-64.99889;2/12/2020;1144;*;yagui;macho;37.3;18.2;27.8;-15.8;6.1;WNW;28.8;1005.8;*;0.6;0.8;30
-40.58432;-64.99892;2/12/2020;1204;*;yagui;macho;37.3;14.8;26;-15.6;7.3;W;29.2;1009.2;0;0.8;0.9;30
-40.58432;-64.99889;2/12/2020;1234;*;yagui;macho;37.3;14.8;26;-15.6;7.3;W;29.2;1009.2;0;0.8;0.9;30
-40.58437;-64.99882;2/12/2020;1303;*;yagui;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.58442;-64.99889;2/12/2020;1321;*;yagui;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584365;-64.998913;2/12/2020;1321;17.76;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584427;-64.998903;2/12/2020;1327;36.05;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584412;-64.998876;2/12/2020;1332;41.91;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584486;-64.998994;2/12/2020;1337;41.94;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584552;-64.99904;2/12/2020;1342;43.24;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584576;-64.999246;2/12/2020;1347;45.23;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584713;-64.999448;2/12/2020;1352;45.43;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.584815;-64.99957;2/12/2020;1357;48.32;tortugómetro;macho;37.3;14.8;26;-14.9;9.1;W;29.7;1010.9;0;0.8;0.9;30
-40.58485;-64.999525;2/12/2020;1402;42.65;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.584827;-64.999567;2/12/2020;1407;39.39;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.584941;-64.998424;2/12/2020;1412;37.57;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.584796;-64.999506;2/12/2020;1417;36.68;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.584766;-64.99955;2/12/2020;1422;36.19;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.584805;-64.999545;2/12/2020;1427;35.03;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
-40.584797;-64.999472;2/12/2020;1432;34.35;tortugómetro;macho;37.3;14.8;26;-13.7;11.5;W;29.2;1011.7;0;0.8;1;30
