lat;lon;date;timeGMT;tempIMU;metodologia;sexo;tempmax(C);tempmin(C);tempmed(C);TemprocÃ­omediadiaria(C);Humedadrelativadiaria(%);vientodir;viento(km/h)vel;Presionsobreniveldelmar(Hp);Prec(mm);NubesTotOct;NubbajOct;Vis(km)
-40.583667;-64.99449;11/1/2021;1728;43.2;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583617;-64.994318;11/1/2021;1733;45.69;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.58359;-64.99423;11/1/2021;1738;45.4;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.58356;-64.994153;11/1/2021;1744;38.72;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583631;-64.994216;11/1/2021;1748;33.62;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583726;-64.994306;11/1/2021;1753;35.4;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-33.942187;-51.553357;11/1/2021;1759;35.81;tortugómetro;hembra;33;14;23.5;0.1;20.3;W;33.4;1010.4;0;4.1;3;30
-40.583294;-64.993708;11/1/2021;1804;34.58;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.583252;-64.993601;11/1/2021;1809;37.57;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.583288;-64.993644;11/1/2021;1814;35.17;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.583259;-64.993598;11/1/2021;1819;37.68;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.583135;-64.993375;11/1/2021;1824;31.67;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584095;-64.99477;11/1/2021;1829;35.98;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584097;-64.994764;11/1/2021;1834;34.64;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584099;-64.994754;11/1/2021;1839;37.08;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584086;-64.994759;11/1/2021;1844;37.8;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584109;-64.994785;11/1/2021;1849;37.83;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584109;-64.994737;11/1/2021;1854;38.59;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584103;-64.994771;11/1/2021;1859;36.24;tortugómetro;hembra;33;14;23.5;0.2;20.9;W;32.1;1010.7;0;4.3;3.2;30
-40.584102;-64.994779;11/1/2021;1904;37.16;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584101;-64.994846;11/1/2021;1909;38.24;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584106;-64.994705;11/1/2021;1914;37.58;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584096;-64.994629;11/1/2021;1919;35.94;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584067;-64.994557;11/1/2021;1924;36.92;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584079;-64.994595;11/1/2021;1929;35.4;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584111;-64.994542;11/1/2021;1934;34.83;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.58412;-64.994552;11/1/2021;1939;34.92;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584104;-64.994527;11/1/2021;1944;35.88;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584117;-64.994354;11/1/2021;1949;32.6;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584103;-64.994339;11/1/2021;1954;33.92;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584109;-64.99427;11/1/2021;1959;34.28;tortugómetro;hembra;33;14;23.5;0.2;21.6;W;30.3;1010.9;0;4.6;3.5;30
-40.584094;-64.994215;11/1/2021;2004;32.74;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584075;-64.9942;11/1/2021;2009;32.22;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.58409;-64.994228;11/1/2021;2014;31.8;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584108;-64.994226;11/1/2021;2019;30.92;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584131;-64.994211;11/1/2021;2025;30.4;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584098;-64.994182;11/1/2021;2030;30.98;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.58407;-64.994149;11/1/2021;2035;29.86;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584106;-64.994216;11/1/2021;2040;30.46;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584112;-64.994228;11/1/2021;2045;30.25;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584184;-64.994349;11/1/2021;2050;29.7;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584157;-64.994314;11/1/2021;2055;30.94;tortugómetro;hembra;33;14;23.5;1.3;25;WSW;29;1011.3;0;4.5;3.6;30
-40.584121;-64.994236;11/1/2021;2100;29.99;tortugómetro;hembra;33;14;23.5;2.2;28.2;SW;27.5;1011.5;0;4.4;3.7;30
-40.584144;-64.994287;11/1/2021;2105;29.24;tortugómetro;hembra;33;14;23.5;2.2;28.2;SW;27.5;1011.5;0;4.4;3.7;30
-40.584176;-64.994338;11/1/2021;2110;29.46;tortugómetro;hembra;33;14;23.5;2.2;28.2;SW;27.5;1011.5;0;4.4;3.7;30
-40.584209;-64.994411;11/1/2021;2115;29.39;tortugómetro;hembra;33;14;23.5;2.2;28.2;SW;27.5;1011.5;0;4.4;3.7;30
-40.584203;-64.99444;11/1/2021;2120;29.37;tortugómetro;hembra;33;14;23.5;2.2;28.2;SW;27.5;1011.5;0;4.4;3.7;30
-40.584184;-64.994049;11/1/2021;2324;24.97;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584352;-64.993903;11/1/2021;2329;25.04;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584203;-64.994058;11/1/2021;2334;24.93;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584163;-64.994054;11/1/2021;2339;24.69;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584228;-64.993986;11/1/2021;2344;24.39;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584271;-64.993919;11/1/2021;2349;24.1;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584057;-64.994068;11/1/2021;2354;23.86;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584223;-64.99404;11/1/2021;2359;23.53;tortugómetro;hembra;32.3;16.1;23.5;0.1;16.1;WNW;37.5;1003.5;0;4;1;30
-40.584221;-64.994053;12/1/2021;4;23.53;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584175;-64.993978;12/1/2021;9;23.28;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584217;-64.994039;12/1/2021;15;22.94;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584236;-64.994022;12/1/2021;20;22.98;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584207;-64.994036;12/1/2021;25;22.75;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58422;-64.994007;12/1/2021;30;22.54;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584273;-64.99395;12/1/2021;35;22.1;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584247;-64.993989;12/1/2021;40;21.92;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584086;-64.994038;12/1/2021;45;21.74;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584283;-64.994037;12/1/2021;50;21.43;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584308;-64.993982;12/1/2021;55;21.21;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.5843;-64.994031;12/1/2021;100;20.96;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584205;-64.994007;12/1/2021;105;20.64;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584417;-64.993996;12/1/2021;110;20.34;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584388;-64.994;12/1/2021;115;20.05;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584171;-64.994041;12/1/2021;120;19.83;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584067;-64.993976;12/1/2021;126;19.54;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58407;-64.993981;12/1/2021;131;19.77;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584358;-64.994051;12/1/2021;136;19.71;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584394;-64.994035;12/1/2021;141;19.55;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584038;-64.994011;12/1/2021;146;19.36;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58418;-64.994019;12/1/2021;151;19.12;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584305;-64.994012;12/1/2021;156;18.97;tortugómetro;hembra;28;14;18.9;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584205;-64.994051;12/1/2021;202;18.82;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584198;-64.993935;12/1/2021;207;19.04;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584215;-64.993987;12/1/2021;211;18.94;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584212;-64.993972;12/1/2021;216;18.42;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58421;-64.994231;12/1/2021;221;18.32;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584153;-64.994031;12/1/2021;226;18.1;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584096;-64.994022;12/1/2021;231;17.93;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584305;-64.994071;12/1/2021;236;17.93;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584205;-64.993834;12/1/2021;241;17.82;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58424;-64.994;12/1/2021;246;17.73;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584242;-64.993887;12/1/2021;256;17.51;tortugómetro;hembra;28;14;19;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584301;-64.993962;12/1/2021;302;17.43;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584229;-64.993999;12/1/2021;307;17.36;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584484;-64.994025;12/1/2021;312;17.25;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584309;-64.994062;12/1/2021;317;17.1;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584422;-64.994035;12/1/2021;322;16.97;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584394;-64.994047;12/1/2021;327;16.9;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584377;-64.994048;12/1/2021;332;16.82;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584145;-64.994022;12/1/2021;337;16.68;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584159;-64.993965;12/1/2021;342;16.72;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584209;-64.994045;12/1/2021;348;16.58;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584168;-64.994129;12/1/2021;352;16.64;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584208;-64.99403;12/1/2021;357;16.41;tortugómetro;hembra;28;14;19.2;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584313;-64.993833;12/1/2021;402;16.25;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584214;-64.99394;12/1/2021;408;16.14;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584227;-64.993965;12/1/2021;413;16;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584245;-64.99399;12/1/2021;418;15.91;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584181;-64.994095;12/1/2021;423;15.8;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584208;-64.994017;12/1/2021;428;15.76;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584137;-64.994045;12/1/2021;433;15.72;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584167;-64.994117;12/1/2021;438;15.64;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584215;-64.993964;12/1/2021;443;15.63;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584303;-64.993996;12/1/2021;448;15.55;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584297;-64.993915;12/1/2021;453;15.42;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584163;-64.994078;12/1/2021;458;15.37;tortugómetro;hembra;28;14;19.3;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584143;-64.993999;12/1/2021;503;15.31;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58425;-64.994133;12/1/2021;509;15.23;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58419;-64.993983;12/1/2021;514;15.21;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584182;-64.994021;12/1/2021;519;15.16;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584226;-64.994006;12/1/2021;524;15.27;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584199;-64.993844;12/1/2021;529;15.06;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584215;-64.994254;12/1/2021;534;14.97;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58419;-64.993757;12/1/2021;539;14.85;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584239;-64.994077;12/1/2021;544;14.72;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584224;-64.993884;12/1/2021;549;14.64;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.58423;-64.993959;12/1/2021;554;14.53;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584187;-64.993848;12/1/2021;559;14.46;tortugómetro;hembra;28;14;19.4;2.2;32.1;SSW;22.2;1012.6;0;3.8;3.8;30
-40.584225;-64.994086;12/1/2021;604;14.39;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584169;-64.994062;12/1/2021;609;14.29;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584227;-64.993943;12/1/2021;615;14.28;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584184;-64.994063;12/1/2021;620;14.29;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584288;-64.994024;12/1/2021;625;14.34;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.58421;-64.994051;12/1/2021;630;14.44;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584323;-64.993931;12/1/2021;635;14.62;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584145;-64.994136;12/1/2021;640;14.49;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584177;-64.994115;12/1/2021;645;14.48;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584207;-64.99402;12/1/2021;650;14.57;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584182;-64.994135;12/1/2021;655;14.45;tortugómetro;hembra;28;14;19.6;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584279;-64.994002;12/1/2021;700;14.3;tortugómetro;hembra;28;14;21;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584222;-64.994091;12/1/2021;1054;23.38;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584212;-64.994094;12/1/2021;1104;23.96;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584198;-64.994052;12/1/2021;1113;26.31;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584212;-64.994075;12/1/2021;1123;28.18;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584207;-64.994103;12/1/2021;1133;30.43;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584205;-64.994106;12/1/2021;1143;33.41;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584196;-64.994033;12/1/2021;1153;35.43;tortugómetro;hembra;24;16.8;20.4;2.2;32.1;SSW;22.2;1012.6;*;3.8;3.8;30
-40.584194;-64.994026;12/1/2021;1203;37.54;tortugómetro;hembra;24;7.5;15.8;2;31.4;SSW;21.2;1013.1;0;3.3;3.6;30
-40.584245;-64.994117;12/1/2021;1213;39.57;tortugómetro;hembra;24;7.5;15.8;2;31.4;SSW;21.2;1013.1;0;3.3;3.6;30
-40.584158;-64.994097;12/1/2021;1223;40.43;tortugómetro;hembra;24;7.5;15.8;2;31.4;SSW;21.2;1013.1;0;3.3;3.6;30
-40.584141;-64.994076;12/1/2021;1232;40.72;tortugómetro;hembra;24;7.5;15.8;2;31.4;SSW;21.2;1013.1;0;3.3;3.6;30
-40.584121;-64.994141;12/1/2021;1242;45.74;tortugómetro;hembra;24;7.5;15.8;2;31.4;SSW;21.2;1013.1;0;3.3;3.6;30
-40.584124;-64.994079;12/1/2021;1252;52.01;tortugómetro;hembra;24;7.5;15.8;2;31.4;SSW;21.2;1013.1;0;3.3;3.6;30
-40.584117;-64.994136;12/1/2021;1302;53.73;tortugómetro;hembra;24;7.5;15.8;1.7;30.5;S;18.2;1013.5;0;2.9;3.5;30
-40.584187;-64.994024;12/1/2021;1312;56.13;tortugómetro;hembra;24;7.5;15.8;1.7;30.5;S;18.2;1013.5;0;2.9;3.5;30
-40.584213;-64.993963;12/1/2021;1322;57.98;tortugómetro;hembra;24;7.5;15.8;1.7;30.5;S;18.2;1013.5;0;2.9;3.5;30
-40.584218;-64.993981;12/1/2021;1332;58.16;tortugómetro;hembra;24;7.5;15.8;1.7;30.5;S;18.2;1013.5;0;2.9;3.5;30
-40.584231;-64.994;12/1/2021;1342;58.79;tortugómetro;hembra;24;7.5;15.8;1.7;30.5;S;18.2;1013.5;0;2.9;3.5;30
-40.584188;-64.993989;12/1/2021;1352;57.13;tortugómetro;hembra;24;7.5;15.8;1.7;30.5;S;18.2;1013.5;0;2.9;3.5;30
-40.584189;-64.993997;12/1/2021;1402;56.54;tortugómetro;hembra;24;7.5;15.8;2.5;31.3;S;19.1;1013.8;0;2.6;3.4;30
-40.58418;-64.993982;12/1/2021;1411;57.56;tortugómetro;hembra;24;7.5;15.8;2.5;31.3;S;19.1;1013.8;0;2.6;3.4;30
-40.584182;-64.993979;12/1/2021;1421;55.75;tortugómetro;hembra;24;7.5;15.8;2.5;31.3;S;19.1;1013.8;0;2.6;3.4;30
-40.584184;-64.993986;12/1/2021;1431;56.02;tortugómetro;hembra;24;7.5;15.8;2.5;31.3;S;19.1;1013.8;0;2.6;3.4;30
-40.584187;-64.993977;12/1/2021;1441;57.61;tortugómetro;hembra;24;7.5;15.8;2.5;31.3;S;19.1;1013.8;0;2.6;3.4;30
-40.584191;-64.993991;12/1/2021;1451;57.29;tortugómetro;hembra;24;7.5;15.8;2.5;31.3;S;19.1;1013.8;0;2.6;3.4;30
-40.58419;-64.99399;12/1/2021;1501;56.38;tortugómetro;hembra;25.2;7.5;15.8;3;31.6;SSW;20;1013.8;0;2.5;3.1;30
-40.584244;-64.993974;12/1/2021;1511;57.39;tortugómetro;hembra;25.2;7.5;15.8;3;31.6;SSW;20;1013.8;0;2.5;3.1;30
-40.5842;-64.993988;12/1/2021;1521;57.82;tortugómetro;hembra;25.2;7.5;15.8;3;31.6;SSW;20;1013.8;0;2.5;3.1;30
-40.584184;-64.99398;12/1/2021;1531;55.18;tortugómetro;hembra;25.2;7.5;15.8;3;31.6;SSW;20;1013.8;0;2.5;3.1;30
-40.584185;-64.993974;12/1/2021;1541;52.21;tortugómetro;hembra;25.2;7.5;15.8;3;31.6;SSW;20;1013.8;0;2.5;3.1;30
-40.58417;-64.99397;12/1/2021;1550;50.52;tortugómetro;hembra;25.2;7.5;15.8;3;31.6;SSW;20;1013.8;0;2.5;3.1;30
-40.584192;-64.993991;12/1/2021;1601;49.88;tortugómetro;hembra;26;7.5;15.8;3.8;32.6;SSW;20.5;1014;0;2.4;2.7;30
-40.584161;-64.993975;12/1/2021;1610;46.44;tortugómetro;hembra;26;7.5;15.8;3.8;32.6;SSW;20.5;1014;0;2.4;2.7;30
-40.584166;-64.994062;12/1/2021;1620;52.29;tortugómetro;hembra;26;7.5;15.8;3.8;32.6;SSW;20.5;1014;0;2.4;2.7;30
-40.584238;-64.994108;12/1/2021;1630;51.74;tortugómetro;hembra;26;7.5;15.8;3.8;32.6;SSW;20.5;1014;0;2.4;2.7;30
-40.584244;-64.994118;12/1/2021;1640;53.87;tortugómetro;hembra;26;7.5;15.8;3.8;32.6;SSW;20.5;1014;0;2.4;2.7;30
-40.584103;-64.993801;12/1/2021;1650;51.27;tortugómetro;hembra;26;7.5;15.8;3.8;32.6;SSW;20.5;1014;0;2.4;2.7;30
-40.584194;-64.994062;12/1/2021;1700;40.66;tortugómetro;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.58419;-64.994089;12/1/2021;1710;37.41;tortugómetro;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.584195;-64.994029;12/1/2021;1720;37;tortugómetro;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.584139;-64.994018;12/1/2021;1730;37.73;tortugómetro;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.584173;-64.99409;12/1/2021;1739;37.47;tortugómetro;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
-40.584238;-64.994151;12/1/2021;1749;38.84;tortugómetro;hembra;27;7.5;15.8;4.8;33.5;SW;22.5;1014.2;0;2.2;2.2;30
